sample_rank,repo_name,snapshot_date,year,llm_native_manual,collaboration_niche,commit_sha,marker_tool,evidence_level,marker_path,blob_sha,size_bytes,tasks,content_read
50,OpenHands/software-agent-sdk,2025-12-31,2025,llm_native,agent_framework,fd98c16f9d049cd658a2a7ade8a59abaf93d0a55,cursor,residual_gitignore,.gitignore,e693220d2f663cf91da22dad5bc5b123a276970c,3899,,yes
50,OpenHands/software-agent-sdk,2025-12-31,2025,llm_native,agent_framework,fd98c16f9d049cd658a2a7ade8a59abaf93d0a55,windsurf,residual_gitignore,.gitignore,e693220d2f663cf91da22dad5bc5b123a276970c,3899,,yes
50,OpenHands/software-agent-sdk,2025-12-31,2025,llm_native,agent_framework,fd98c16f9d049cd658a2a7ade8a59abaf93d0a55,cline,residual_gitignore,.gitignore,e693220d2f663cf91da22dad5bc5b123a276970c,3899,,yes
50,OpenHands/software-agent-sdk,2025-12-31,2025,llm_native,agent_framework,fd98c16f9d049cd658a2a7ade8a59abaf93d0a55,roo_code,residual_gitignore,.gitignore,e693220d2f663cf91da22dad5bc5b123a276970c,3899,,yes
50,OpenHands/software-agent-sdk,2026-08-29,2026,llm_native,agent_framework,9d143aac35c2dcec9cbb046ff9f35ac5eb072f6a,cross_agent,active_instruction,AGENTS.md,d2765803935fe5e771eea6383f612bcaf328ffe1,34910,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
50,OpenHands/software-agent-sdk,2026-08-29,2026,llm_native,agent_framework,9d143aac35c2dcec9cbb046ff9f35ac5eb072f6a,cross_agent,active_config,.agents,4141dec83a5c3363760b0b3de0d924f4ef81788e,,,no
50,OpenHands/software-agent-sdk,2026-08-29,2026,llm_native,agent_framework,9d143aac35c2dcec9cbb046ff9f35ac5eb072f6a,cursor,residual_gitignore,.gitignore,7438f3aabc2dbf18914229b8e2fafd0f9de7b5fb,3977,,yes
50,OpenHands/software-agent-sdk,2026-08-29,2026,llm_native,agent_framework,9d143aac35c2dcec9cbb046ff9f35ac5eb072f6a,windsurf,residual_gitignore,.gitignore,7438f3aabc2dbf18914229b8e2fafd0f9de7b5fb,3977,,yes
50,OpenHands/software-agent-sdk,2026-08-29,2026,llm_native,agent_framework,9d143aac35c2dcec9cbb046ff9f35ac5eb072f6a,cline,residual_gitignore,.gitignore,7438f3aabc2dbf18914229b8e2fafd0f9de7b5fb,3977,,yes
50,OpenHands/software-agent-sdk,2026-08-29,2026,llm_native,agent_framework,9d143aac35c2dcec9cbb046ff9f35ac5eb072f6a,roo_code,residual_gitignore,.gitignore,7438f3aabc2dbf18914229b8e2fafd0f9de7b5fb,3977,,yes
51,agentscope-ai/QwenPaw,2026-08-29,2026,llm_native,agent_application,b9f35507e1eb06d9ecec22c36173e349852d55cf,claude_code,residual_gitignore,.gitignore,84687424f1903d1ac7e10f95de07e73f0e4241d7,2014,,yes
51,agentscope-ai/QwenPaw,2026-08-29,2026,llm_native,agent_application,b9f35507e1eb06d9ecec22c36173e349852d55cf,codex,residual_gitignore,.gitignore,84687424f1903d1ac7e10f95de07e73f0e4241d7,2014,,yes
51,agentscope-ai/QwenPaw,2026-08-29,2026,llm_native,agent_application,b9f35507e1eb06d9ecec22c36173e349852d55cf,cursor,residual_gitignore,.gitignore,84687424f1903d1ac7e10f95de07e73f0e4241d7,2014,,yes
52,NVIDIA-NeMo/RL,2026-08-29,2026,llm_native,model_infra,32b20cc775d9361233463c3cbbb3cbf7df4050b4,cross_agent,active_instruction,AGENTS.md,f3e4ba1e4c8c62eb956ccd13054fcb0db421e313,3391,implementation|tests_validation|documentation|code_review|issue_planning|repository_context,yes
52,NVIDIA-NeMo/RL,2026-08-29,2026,llm_native,model_infra,32b20cc775d9361233463c3cbbb3cbf7df4050b4,claude_code,active_instruction,CLAUDE.md,47dc3e3d863cfb5727b87d785d09abf9743c0a72,9,,yes
52,NVIDIA-NeMo/RL,2026-08-29,2026,llm_native,model_infra,32b20cc775d9361233463c3cbbb3cbf7df4050b4,cross_agent,active_config,.agents,d5e53a02aecadd6caa05e2c67f27499cc4732e74,,,no
52,NVIDIA-NeMo/RL,2026-08-29,2026,llm_native,model_infra,32b20cc775d9361233463c3cbbb3cbf7df4050b4,claude_code,active_config,.claude,564620018d3b45da63a895aa52e233d4a6b572ab,,,no
52,NVIDIA-NeMo/RL,2026-08-29,2026,llm_native,model_infra,32b20cc775d9361233463c3cbbb3cbf7df4050b4,claude_code,residual_gitignore,.gitignore,7741fee1d29156de04d359d3097cb89bce91a351,667,,yes
53,pydantic/pydantic-ai,2025-12-31,2025,llm_native,agent_framework,1ad834b5b824c67e38dd19cf2ceb1b37ebe6cac0,cross_agent,active_instruction,AGENTS.md,681311eb9cf453d0faddf3aacaec7357e97ba8e9,9,,yes
53,pydantic/pydantic-ai,2025-12-31,2025,llm_native,agent_framework,1ad834b5b824c67e38dd19cf2ceb1b37ebe6cac0,claude_code,active_instruction,CLAUDE.md,9951489e23387d55df32d1fc5ecd36b0dbef2b2b,6079,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
53,pydantic/pydantic-ai,2025-12-31,2025,llm_native,agent_framework,1ad834b5b824c67e38dd19cf2ceb1b37ebe6cac0,claude_code,active_config,.claude,596bde17322157443315d2dd338762d253dd1d8b,,,no
53,pydantic/pydantic-ai,2025-12-31,2025,llm_native,agent_framework,1ad834b5b824c67e38dd19cf2ceb1b37ebe6cac0,claude_code,residual_gitignore,.gitignore,c1b21315b89b0660f38b521307f5c46339f36ba4,289,,yes
53,pydantic/pydantic-ai,2025-12-31,2025,llm_native,agent_framework,1ad834b5b824c67e38dd19cf2ceb1b37ebe6cac0,cursor,residual_gitignore,.gitignore,c1b21315b89b0660f38b521307f5c46339f36ba4,289,,yes
53,pydantic/pydantic-ai,2026-08-29,2026,llm_native,agent_framework,bf2fb0555cedeb86ef4376629b1317b0ea1a9b2f,cross_agent,active_instruction,AGENTS.md,a3c07cb234580bd1428b276667d20cd701d07837,15530,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
53,pydantic/pydantic-ai,2026-08-29,2026,llm_native,agent_framework,bf2fb0555cedeb86ef4376629b1317b0ea1a9b2f,claude_code,active_instruction,CLAUDE.md,47dc3e3d863cfb5727b87d785d09abf9743c0a72,9,,yes
53,pydantic/pydantic-ai,2026-08-29,2026,llm_native,agent_framework,bf2fb0555cedeb86ef4376629b1317b0ea1a9b2f,cross_agent,active_config,.agents,f2e1de46e659a8a55848569237d876f79f82c3ec,,,no
53,pydantic/pydantic-ai,2026-08-29,2026,llm_native,agent_framework,bf2fb0555cedeb86ef4376629b1317b0ea1a9b2f,claude_code,active_config,.claude,4e9fd0948b9dbab8fe751b290e535687ec549382,,,no
53,pydantic/pydantic-ai,2026-08-29,2026,llm_native,agent_framework,bf2fb0555cedeb86ef4376629b1317b0ea1a9b2f,gemini,active_config,.gemini,7656564b76f37a55bb5603aec708c9f1e53013a4,,,no
53,pydantic/pydantic-ai,2026-08-29,2026,llm_native,agent_framework,bf2fb0555cedeb86ef4376629b1317b0ea1a9b2f,claude_code,residual_gitignore,.gitignore,664a6b390b22fa66c210cea90e932732c711ee0f,1904,,yes
53,pydantic/pydantic-ai,2026-08-29,2026,llm_native,agent_framework,bf2fb0555cedeb86ef4376629b1317b0ea1a9b2f,codex,residual_gitignore,.gitignore,664a6b390b22fa66c210cea90e932732c711ee0f,1904,,yes
53,pydantic/pydantic-ai,2026-08-29,2026,llm_native,agent_framework,bf2fb0555cedeb86ef4376629b1317b0ea1a9b2f,cursor,residual_gitignore,.gitignore,664a6b390b22fa66c210cea90e932732c711ee0f,1904,,yes
54,google-gemini/gemini-cli,2025-12-31,2025,llm_native,agent_application,05049b5abfaea58dd70427391c21002fe0bc5dc2,gemini,active_instruction,GEMINI.md,3da20efb75dc21f9bec60b1b57826fe4cccbbd72,21276,implementation|tests_validation|documentation|issue_planning|release_dependency|repository_context,yes
54,google-gemini/gemini-cli,2025-12-31,2025,llm_native,agent_application,05049b5abfaea58dd70427391c21002fe0bc5dc2,gemini,active_config,.gemini,abc7735af8c6178434d4209a21d3b6224725fd07,,,no
54,google-gemini/gemini-cli,2025-12-31,2025,llm_native,agent_application,05049b5abfaea58dd70427391c21002fe0bc5dc2,gemini,residual_gitignore,.gitignore,122289514892740817ff465b0815b60b2d3a6ac8,946,,yes
54,google-gemini/gemini-cli,2025-12-31,2025,llm_native,agent_application,05049b5abfaea58dd70427391c21002fe0bc5dc2,roo_code,residual_gitignore,.gitignore,122289514892740817ff465b0815b60b2d3a6ac8,946,,yes
54,google-gemini/gemini-cli,2026-08-29,2026,llm_native,agent_application,3c311beac2e78336816dd4a123db39743f9fbf85,gemini,active_instruction,GEMINI.md,4acdfc08beced8d16bc629462b00423ab109a82c,4610,implementation|tests_validation|documentation|code_review|issue_planning|repository_context,yes
54,google-gemini/gemini-cli,2026-08-29,2026,llm_native,agent_application,3c311beac2e78336816dd4a123db39743f9fbf85,gemini,active_config,.gemini,3aff09199243238cd0696f85c37552cf78152d13,,,no
54,google-gemini/gemini-cli,2026-08-29,2026,llm_native,agent_application,3c311beac2e78336816dd4a123db39743f9fbf85,gemini,residual_gitignore,.gitignore,85902b4a7c5769d6dc8ea77b1cd96521f4484acc,1154,,yes
54,google-gemini/gemini-cli,2026-08-29,2026,llm_native,agent_application,3c311beac2e78336816dd4a123db39743f9fbf85,roo_code,residual_gitignore,.gitignore,85902b4a7c5769d6dc8ea77b1cd96521f4484acc,1154,,yes
55,apache/iceberg,2026-08-29,2026,traditional,model_infra,f80a72fe995bd4236a0dbe78f8cf29848792fe8f,cross_agent,active_instruction,AGENTS.md,09c6ffae139851f4b7d0de88d64877cd089fb106,13143,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
55,apache/iceberg,2026-08-29,2026,traditional,model_infra,f80a72fe995bd4236a0dbe78f8cf29848792fe8f,claude_code,residual_gitignore,.gitignore,94bace4f1652ea156904ce74368ded00d7cd6908,1009,,yes
56,infiniflow/ragflow,2025-12-31,2025,llm_native,agent_runtime_infra,ca3bd2cf9f0bfa8b4c82b80ed05feb79730e85bd,cross_agent,active_instruction,AGENTS.md,82d23b990392f9f678957026f775610a587501dc,2755,implementation|tests_validation|documentation|issue_planning|release_dependency|repository_context,yes
56,infiniflow/ragflow,2025-12-31,2025,llm_native,agent_runtime_infra,ca3bd2cf9f0bfa8b4c82b80ed05feb79730e85bd,claude_code,active_instruction,CLAUDE.md,d774fc376c6d75295e564c54e1737723b705044c,3561,implementation|tests_validation|documentation|repository_context,yes
56,infiniflow/ragflow,2025-12-31,2025,llm_native,agent_runtime_infra,ca3bd2cf9f0bfa8b4c82b80ed05feb79730e85bd,github_copilot,active_instruction,.github/copilot-instructions.md,7e5d0062bb4746e1c28827965f50dedee940af9e,62,,yes
56,infiniflow/ragflow,2026-08-29,2026,llm_native,agent_runtime_infra,862ee95df256d589f9b7c158b2340251fef64121,cross_agent,active_instruction,AGENTS.md,1f08b8ef98767216709877c9c0e53d85fa1c841d,8686,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
56,infiniflow/ragflow,2026-08-29,2026,llm_native,agent_runtime_infra,862ee95df256d589f9b7c158b2340251fef64121,claude_code,active_instruction,CLAUDE.md,47dc3e3d863cfb5727b87d785d09abf9743c0a72,9,,yes
56,infiniflow/ragflow,2026-08-29,2026,llm_native,agent_runtime_infra,862ee95df256d589f9b7c158b2340251fef64121,github_copilot,active_instruction,.github/copilot-instructions.md,5161ded2b6c5e5d08f07addc1e7e2a8bcac375a6,558,implementation|tests_validation|documentation,yes
56,infiniflow/ragflow,2026-08-29,2026,llm_native,agent_runtime_infra,862ee95df256d589f9b7c158b2340251fef64121,cross_agent,active_config,.agents,52d285872864107039257fba07b91d65d6195d09,,,no
56,infiniflow/ragflow,2026-08-29,2026,llm_native,agent_runtime_infra,862ee95df256d589f9b7c158b2340251fef64121,claude_code,residual_gitignore,.gitignore,521b9b9fa6dcbd0c13149478e55e45b8947fc90d,4806,,yes
56,infiniflow/ragflow,2026-08-29,2026,llm_native,agent_runtime_infra,862ee95df256d589f9b7c158b2340251fef64121,cursor,residual_gitignore,.gitignore,521b9b9fa6dcbd0c13149478e55e45b8947fc90d,4806,,yes
58,agno-agi/agno,2025-12-31,2025,mixed,agent_framework,1e0c32b9c26622c1686a0f485f2af67290331516,cursor,active_instruction,.cursorrules,708536d98a4bae3e570b790de8a95f76b5d96ee7,4397,implementation|documentation|issue_planning,yes
58,agno-agi/agno,2025-12-31,2025,mixed,agent_framework,1e0c32b9c26622c1686a0f485f2af67290331516,claude_code,residual_gitignore,.gitignore,7273cf6279a49ae81237cf70543ea3509ee33784,898,,yes
58,agno-agi/agno,2025-12-31,2025,mixed,agent_framework,1e0c32b9c26622c1686a0f485f2af67290331516,cursor,residual_gitignore,.gitignore,7273cf6279a49ae81237cf70543ea3509ee33784,898,,yes
58,agno-agi/agno,2025-12-31,2025,mixed,agent_framework,1e0c32b9c26622c1686a0f485f2af67290331516,gemini,residual_gitignore,.gitignore,7273cf6279a49ae81237cf70543ea3509ee33784,898,,yes
58,agno-agi/agno,2026-08-29,2026,mixed,agent_framework,c96291cbd0f644774d48a398c30101e90c947354,cross_agent,active_instruction,AGENTS.md,e480384dbc397bef3b6f929b513747769475b5b1,6233,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
58,agno-agi/agno,2026-08-29,2026,mixed,agent_framework,c96291cbd0f644774d48a398c30101e90c947354,claude_code,active_instruction,CLAUDE.md,7452d026cd2b7dd245d64c734a086d137aecca13,7348,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
58,agno-agi/agno,2026-08-29,2026,mixed,agent_framework,c96291cbd0f644774d48a398c30101e90c947354,cursor,active_instruction,.cursorrules,34f00007c48ac8671c2797a68d6fd27862c560dc,4446,implementation|documentation|issue_planning,yes
58,agno-agi/agno,2026-08-29,2026,mixed,agent_framework,c96291cbd0f644774d48a398c30101e90c947354,claude_code,residual_gitignore,.gitignore,1ef2df969c33091e31835dfc11bff479f2257af2,1592,,yes
58,agno-agi/agno,2026-08-29,2026,mixed,agent_framework,c96291cbd0f644774d48a398c30101e90c947354,codex,residual_gitignore,.gitignore,1ef2df969c33091e31835dfc11bff479f2257af2,1592,,yes
58,agno-agi/agno,2026-08-29,2026,mixed,agent_framework,c96291cbd0f644774d48a398c30101e90c947354,cursor,residual_gitignore,.gitignore,1ef2df969c33091e31835dfc11bff479f2257af2,1592,,yes
58,agno-agi/agno,2026-08-29,2026,mixed,agent_framework,c96291cbd0f644774d48a398c30101e90c947354,gemini,residual_gitignore,.gitignore,1ef2df969c33091e31835dfc11bff479f2257af2,1592,,yes
59,Kilo-Org/kilocode,2025-12-31,2025,llm_native,agent_application,63d2b21b8fd89ee11282be7a62479b0ba2ae3f0c,cross_agent,active_instruction,AGENTS.md,7fc710f6de27a6f6c0b42d6f977cbed41828a62a,236,implementation|tests_validation|repository_context,yes
59,Kilo-Org/kilocode,2026-08-29,2026,llm_native,agent_application,fa02955bfa17b60e57e0d7406d200a73337472ee,cross_agent,active_instruction,AGENTS.md,3e2954cb776e8ceb8f3bb2724dab36e094d5682a,18067,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
59,Kilo-Org/kilocode,2026-08-29,2026,llm_native,agent_application,fa02955bfa17b60e57e0d7406d200a73337472ee,codex,residual_gitignore,.gitignore,86e7e67c9f92fcfbe731eceaba13de85cabb337c,1286,,yes
60,a2ui-project/a2ui,2025-12-31,2025,llm_native,agent_runtime_infra,3b98a432b6609c7947390a7548d659872733cd63,gemini,active_config,.gemini,c61aa1297df10e9d42541bd07503e7c1f6993063,,,no
60,a2ui-project/a2ui,2026-08-29,2026,llm_native,agent_runtime_infra,90157ec10f36cf8e192daa71c95d2684af20c756,cross_agent,active_instruction,AGENTS.md,63dec8d56d47042edfabd06a3397afecc9aa9672,8568,implementation|tests_validation|documentation|issue_planning|release_dependency|security_compliance|repository_context,yes
60,a2ui-project/a2ui,2026-08-29,2026,llm_native,agent_runtime_infra,90157ec10f36cf8e192daa71c95d2684af20c756,cross_agent,active_config,.agents,42a3c5d47d60926dff6a7ef5d0600759ce9c159d,,,no
60,a2ui-project/a2ui,2026-08-29,2026,llm_native,agent_runtime_infra,90157ec10f36cf8e192daa71c95d2684af20c756,gemini,active_config,.gemini,fab02ddfbed94a23c9df602d4e85035330d8b70b,,,no
61,omnigent-ai/omnigent,2026-08-29,2026,llm_native,agent_framework,8ad8c7bd7a81beff577d4a42c6d7d197155a9a7e,cross_agent,active_instruction,AGENTS.md,b2444695f728178a334b7f22bc99d11bb64cbefb,4352,implementation|tests_validation|code_review|issue_planning|release_dependency|repository_context,yes
61,omnigent-ai/omnigent,2026-08-29,2026,llm_native,agent_framework,8ad8c7bd7a81beff577d4a42c6d7d197155a9a7e,claude_code,active_instruction,CLAUDE.md,47dc3e3d863cfb5727b87d785d09abf9743c0a72,9,,yes
61,omnigent-ai/omnigent,2026-08-29,2026,llm_native,agent_framework,8ad8c7bd7a81beff577d4a42c6d7d197155a9a7e,github_copilot,active_instruction,.github/copilot-instructions.md,6965cde4da55590579b9189063abe06c46b07348,2999,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
61,omnigent-ai/omnigent,2026-08-29,2026,llm_native,agent_framework,8ad8c7bd7a81beff577d4a42c6d7d197155a9a7e,claude_code,active_config,.claude,69cca1858356032324c2c34eee83b3b12c9e9f39,,,no
61,omnigent-ai/omnigent,2026-08-29,2026,llm_native,agent_framework,8ad8c7bd7a81beff577d4a42c6d7d197155a9a7e,claude_code,residual_gitignore,.gitignore,c48efc7856ad912f00e6f329ed724aadbce010a2,2565,,yes
61,omnigent-ai/omnigent,2026-08-29,2026,llm_native,agent_framework,8ad8c7bd7a81beff577d4a42c6d7d197155a9a7e,codex,residual_gitignore,.gitignore,c48efc7856ad912f00e6f329ed724aadbce010a2,2565,,yes
62,activepieces/activepieces,2025-12-31,2025,mixed,agent_framework,17f0f543d446c072d0551e616970dce0fb77a596,cursor,active_instruction,.cursor/rules,ce536acdadfa53d735f92f8f988e4fc2a7381984,,,no
62,activepieces/activepieces,2025-12-31,2025,mixed,agent_framework,17f0f543d446c072d0551e616970dce0fb77a596,cursor,active_config,.cursor,c40bee94534797df91964e13506b6a78232ebbfe,,,no
62,activepieces/activepieces,2025-12-31,2025,mixed,agent_framework,17f0f543d446c072d0551e616970dce0fb77a596,cursor,residual_gitignore,.gitignore,dc44617ad7a88b9e647a118e8d4165ee27245589,946,,yes
62,activepieces/activepieces,2026-08-29,2026,mixed,agent_framework,217380c40e2a3c138cbf461b6f4bd442e3decf2b,cross_agent,active_instruction,AGENTS.md,3c25c3ac804d597d494747e1f2946d0ebfc8a6f8,19662,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
62,activepieces/activepieces,2026-08-29,2026,mixed,agent_framework,217380c40e2a3c138cbf461b6f4bd442e3decf2b,claude_code,active_instruction,CLAUDE.md,3c25c3ac804d597d494747e1f2946d0ebfc8a6f8,19662,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
62,activepieces/activepieces,2026-08-29,2026,mixed,agent_framework,217380c40e2a3c138cbf461b6f4bd442e3decf2b,cursor,active_instruction,.cursor/rules,c67ca045fee427368d6af3d06988a134effe66a8,,,no
62,activepieces/activepieces,2026-08-29,2026,mixed,agent_framework,217380c40e2a3c138cbf461b6f4bd442e3decf2b,cross_agent,active_config,.agents,07f508352fce5c4e120868a1aa1ffd5ec3352917,,,no
62,activepieces/activepieces,2026-08-29,2026,mixed,agent_framework,217380c40e2a3c138cbf461b6f4bd442e3decf2b,claude_code,active_config,.claude,626735f60c612f33534baf1c8146b898b0827940,,,no
62,activepieces/activepieces,2026-08-29,2026,mixed,agent_framework,217380c40e2a3c138cbf461b6f4bd442e3decf2b,cursor,active_config,.cursor,10e0d98b1c0fef5c82eaac4c5a8075a4e81bf338,,,no
62,activepieces/activepieces,2026-08-29,2026,mixed,agent_framework,217380c40e2a3c138cbf461b6f4bd442e3decf2b,claude_code,residual_gitignore,.gitignore,8d32b43caef62d0250b808915797fe709ad174c1,1773,,yes
62,activepieces/activepieces,2026-08-29,2026,mixed,agent_framework,217380c40e2a3c138cbf461b6f4bd442e3decf2b,cursor,residual_gitignore,.gitignore,8d32b43caef62d0250b808915797fe709ad174c1,1773,,yes
63,NVIDIA/Megatron-LM,2026-08-29,2026,llm_native,model_infra,5eb0744c700e3791f3992fdce08cc41d5a469326,cross_agent,active_instruction,AGENTS.md,49cbde7e9c14ab07ea28ac64b0fa14816040ddda,3258,implementation|tests_validation|documentation|code_review|issue_planning|repository_context,yes
63,NVIDIA/Megatron-LM,2026-08-29,2026,llm_native,model_infra,5eb0744c700e3791f3992fdce08cc41d5a469326,claude_code,active_instruction,CLAUDE.md,47dc3e3d863cfb5727b87d785d09abf9743c0a72,9,,yes
63,NVIDIA/Megatron-LM,2026-08-29,2026,llm_native,model_infra,5eb0744c700e3791f3992fdce08cc41d5a469326,cursor,active_instruction,.cursorrules,6297a7a53f4d8a81e81f9e71b310eaf783e03aed,45,repository_context,yes
63,NVIDIA/Megatron-LM,2026-08-29,2026,llm_native,model_infra,5eb0744c700e3791f3992fdce08cc41d5a469326,cross_agent,active_config,.agents,95eaedd5aeae8f9259f37ce2ba43e0885d1a3449,,,no
63,NVIDIA/Megatron-LM,2026-08-29,2026,llm_native,model_infra,5eb0744c700e3791f3992fdce08cc41d5a469326,claude_code,active_config,.claude,96a9e0169d1728e50d08aedfd91369386300554d,,,no
63,NVIDIA/Megatron-LM,2026-08-29,2026,llm_native,model_infra,5eb0744c700e3791f3992fdce08cc41d5a469326,claude_code,residual_gitignore,.gitignore,bc5c92b1b8ad06dc44ee88e4880efa2a3f627cde,273,,yes
64,diegosouzapw/OmniRoute,2026-08-29,2026,llm_native,model_infra,d5dfcfff58e908b22fd56af269aa8e0a097fd089,codex,active_instruction,AGENTS.md,0c42ebc66bc847104c9cbe32459e1e1666f1b02b,58678,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|security_compliance|repository_context,yes
64,diegosouzapw/OmniRoute,2026-08-29,2026,llm_native,model_infra,d5dfcfff58e908b22fd56af269aa8e0a097fd089,claude_code,active_instruction,CLAUDE.md,fb76678e0cff8700a59f3551f2d6a65a4646e105,4360,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
64,diegosouzapw/OmniRoute,2026-08-29,2026,llm_native,model_infra,d5dfcfff58e908b22fd56af269aa8e0a097fd089,gemini,active_instruction,GEMINI.md,1653d5ce880d9b8ca3f95f3433d6e26e6e8ff60f,675,implementation|issue_planning|repository_context,yes
64,diegosouzapw/OmniRoute,2026-08-29,2026,llm_native,model_infra,d5dfcfff58e908b22fd56af269aa8e0a097fd089,github_copilot,active_instruction,.github/copilot-instructions.md,7fa0cc6f44a837d472ebb50bdc6dca6929d56379,981,implementation|tests_validation|code_review|issue_planning|repository_context,yes
64,diegosouzapw/OmniRoute,2026-08-29,2026,llm_native,model_infra,d5dfcfff58e908b22fd56af269aa8e0a097fd089,claude_code,residual_gitignore,.gitignore,07545f2a37f533af01c787a0cb67a73d69961341,6949,,yes
64,diegosouzapw/OmniRoute,2026-08-29,2026,llm_native,model_infra,d5dfcfff58e908b22fd56af269aa8e0a097fd089,codex,residual_gitignore,.gitignore,07545f2a37f533af01c787a0cb67a73d69961341,6949,,yes
64,diegosouzapw/OmniRoute,2026-08-29,2026,llm_native,model_infra,d5dfcfff58e908b22fd56af269aa8e0a097fd089,cursor,residual_gitignore,.gitignore,07545f2a37f533af01c787a0cb67a73d69961341,6949,,yes
64,diegosouzapw/OmniRoute,2026-08-29,2026,llm_native,model_infra,d5dfcfff58e908b22fd56af269aa8e0a097fd089,gemini,residual_gitignore,.gitignore,07545f2a37f533af01c787a0cb67a73d69961341,6949,,yes
64,diegosouzapw/OmniRoute,2026-08-29,2026,llm_native,model_infra,d5dfcfff58e908b22fd56af269aa8e0a097fd089,roo_code,residual_gitignore,.gitignore,07545f2a37f533af01c787a0cb67a73d69961341,6949,,yes
65,mlflow/mlflow,2025-12-31,2025,mixed,model_infra,2d9aa6f84737e25967ac6a78ecb4100ff69b0fc4,claude_code,active_instruction,CLAUDE.md,7d0f524507570fe8b7fe6e825949ce4dc4d755b8,7491,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
65,mlflow/mlflow,2025-12-31,2025,mixed,model_infra,2d9aa6f84737e25967ac6a78ecb4100ff69b0fc4,github_copilot,active_instruction,.github/instructions,30bbee818db1657e48a846664b0214d9372c832b,,,no
65,mlflow/mlflow,2025-12-31,2025,mixed,model_infra,2d9aa6f84737e25967ac6a78ecb4100ff69b0fc4,claude_code,active_config,.claude,2a33ba8e8bbd5d23531334b27b028e965d5aa7d4,,,no
65,mlflow/mlflow,2025-12-31,2025,mixed,model_infra,2d9aa6f84737e25967ac6a78ecb4100ff69b0fc4,claude_code,residual_gitignore,.gitignore,f9e6c7aec1edcd48379c95516d1a96def87aef13,1716,,yes
65,mlflow/mlflow,2026-08-29,2026,mixed,model_infra,db30e43e31013ef1859f1e59c8470415f1f125cb,cross_agent,active_instruction,AGENTS.md,681311eb9cf453d0faddf3aacaec7357e97ba8e9,9,,yes
65,mlflow/mlflow,2026-08-29,2026,mixed,model_infra,db30e43e31013ef1859f1e59c8470415f1f125cb,claude_code,active_instruction,CLAUDE.md,6926346f5771e04ffc52e79d9b2c1b6981acb5e1,8100,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
65,mlflow/mlflow,2026-08-29,2026,mixed,model_infra,db30e43e31013ef1859f1e59c8470415f1f125cb,github_copilot,active_instruction,.github/instructions,91beaa5d3374d9cd83f53f8c91d25da0e4bf917b,,,no
65,mlflow/mlflow,2026-08-29,2026,mixed,model_infra,db30e43e31013ef1859f1e59c8470415f1f125cb,cross_agent,active_config,.agents,db97ca74a08f1490534f662a2663d66e3e2f808d,,,no
65,mlflow/mlflow,2026-08-29,2026,mixed,model_infra,db30e43e31013ef1859f1e59c8470415f1f125cb,claude_code,active_config,.claude,242f1a5733e7fbdd84dcad1c64845074a01bf202,,,no
65,mlflow/mlflow,2026-08-29,2026,mixed,model_infra,db30e43e31013ef1859f1e59c8470415f1f125cb,claude_code,residual_gitignore,.gitignore,a720d5e3870418a42b68b9dbb6b7f9af8ab7c1b0,1909,,yes
66,CopilotKit/CopilotKit,2025-12-31,2025,llm_native,agent_framework,5308836647bcd2fcb80c3e1dede41b9950b869dc,cursor,active_instruction,.cursor/rules,9738fb01370f63ff97b98d4a85ebbf89ec899885,,,no
66,CopilotKit/CopilotKit,2025-12-31,2025,llm_native,agent_framework,5308836647bcd2fcb80c3e1dede41b9950b869dc,cursor,active_config,.cursor,e6f4b02837e548da93a9addceb3361ce93af9875,,,no
66,CopilotKit/CopilotKit,2026-08-29,2026,llm_native,agent_framework,f87aeaa904c3d6544493c9c5031a631c9e72cd17,cross_agent,active_instruction,AGENTS.md,7bd3f430eeaca31d2aabd32324053326f0b8a66d,8918,implementation|tests_validation|documentation|code_review|issue_planning|release_dependency|repository_context,yes
66,CopilotKit/CopilotKit,2026-08-29,2026,llm_native,agent_framework,f87aeaa904c3d6544493c9c5031a631c9e72cd17,claude_code,active_instruction,CLAUDE.md,2520cc0c6d4844b9f6307822b63c535d76803028,3843,tests_validation|documentation|issue_planning|release_dependency|repository_context,yes
