study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,116,PR_kwDOI7xefs5Q9yHL,https://github.com/vllm-project/vllm/pull/116,closed,merged,2023-05-22T00:42:14Z,2023-05-24T04:40:39Z,2023-05-24T04:39:50Z,2023-05-24T04:39:50Z,zhuohan123,User,MEMBER,human_account,,no,,1,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,69,I_kwDOI7xefs5lEfim,https://github.com/vllm-project/vllm/issues/69,closed,closed,2023-05-04T09:54:55Z,2023-05-24T01:22:27Z,2023-05-24T01:22:27Z,,WoosukKwon,User,COLLABORATOR,human_account,,no,,1,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,114,PR_kwDOI7xefs5Q8uXH,https://github.com/vllm-project/vllm/pull/114,closed,merged,2023-05-21T02:44:14Z,2023-05-21T18:18:03Z,2023-05-21T18:18:00Z,2023-05-21T18:18:00Z,WoosukKwon,User,COLLABORATOR,human_account,,no,,0,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,84,PR_kwDOI7xefs5P852b,https://github.com/vllm-project/vllm/pull/84,closed,merged,2023-05-08T01:08:40Z,2023-05-09T23:03:46Z,2023-05-09T23:03:44Z,2023-05-09T23:03:44Z,WoosukKwon,User,COLLABORATOR,human_account,,no,,0,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,64,I_kwDOI7xefs5lB-uI,https://github.com/vllm-project/vllm/issues/64,closed,closed,2023-05-04T00:22:50Z,2023-05-09T22:46:44Z,2023-05-09T22:46:44Z,,WoosukKwon,User,COLLABORATOR,human_account,,no,,0,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,137,PR_kwDOI7xefs5SGZgc,https://github.com/vllm-project/vllm/pull/137,closed,merged,2023-06-03T23:31:58Z,2023-06-04T19:52:44Z,2023-06-04T19:52:42Z,2023-06-04T19:52:42Z,WoosukKwon,User,COLLABORATOR,human_account,,no,,0,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,85,PR_kwDOI7xefs5P9CmQ,https://github.com/vllm-project/vllm/pull/85,closed,merged,2023-05-08T02:03:31Z,2023-05-09T06:03:40Z,2023-05-09T06:03:35Z,2023-05-09T06:03:35Z,WoosukKwon,User,COLLABORATOR,human_account,,no,,0,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,133,PR_kwDOI7xefs5RiHmj,https://github.com/vllm-project/vllm/pull/133,closed,merged,2023-05-28T10:15:51Z,2023-05-28T10:20:08Z,2023-05-28T10:20:06Z,2023-05-28T10:20:06Z,WoosukKwon,User,COLLABORATOR,human_account,,no,,0,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,79,PR_kwDOI7xefs5P6ZHa,https://github.com/vllm-project/vllm/pull/79,closed,merged,2023-05-06T09:10:45Z,2023-05-06T09:12:15Z,2023-05-06T09:12:12Z,2023-05-06T09:12:12Z,WoosukKwon,User,COLLABORATOR,human_account,,no,,0,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,33,PR_kwDOI7xefs5N4jV9,https://github.com/vllm-project/vllm/pull/33,closed,merged,2023-04-09T06:31:37Z,2023-04-09T06:36:15Z,2023-04-09T06:36:12Z,2023-04-09T06:36:12Z,WoosukKwon,User,COLLABORATOR,human_account,,no,,0,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,66,I_kwDOI7xefs5lEUP8,https://github.com/vllm-project/vllm/issues/66,closed,closed,2023-05-04T09:31:48Z,2023-05-04T09:56:11Z,2023-05-04T09:56:11Z,,WoosukKwon,User,COLLABORATOR,human_account,,no,,0,bug,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,121,PR_kwDOI7xefs5RFvKH,https://github.com/vllm-project/vllm/pull/121,closed,merged,2023-05-23T02:02:54Z,2023-05-24T03:46:35Z,2023-05-24T03:46:32Z,2023-05-24T03:46:32Z,WoosukKwon,User,COLLABORATOR,human_account,,no,,1,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,56,I_kwDOI7xefs5k7lwq,https://github.com/vllm-project/vllm/issues/56,closed,closed,2023-05-03T02:52:51Z,2023-05-07T23:30:44Z,2023-05-07T23:30:44Z,,WoosukKwon,User,COLLABORATOR,human_account,,no,,0,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,19,PR_kwDOI7xefs5NZvNS,https://github.com/vllm-project/vllm/pull/19,closed,merged,2023-04-01T06:33:12Z,2023-04-01T06:33:47Z,2023-04-01T06:33:43Z,2023-04-01T06:33:43Z,WoosukKwon,User,COLLABORATOR,human_account,,no,,0,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,119,I_kwDOI7xefs5mc0C9,https://github.com/vllm-project/vllm/issues/119,closed,closed,2023-05-22T03:37:11Z,2023-05-24T03:46:33Z,2023-05-24T03:46:33Z,,WoosukKwon,User,COLLABORATOR,human_account,,no,,0,performance,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
launch_120d,2023-02-09,2023-06-08,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,75,I_kwDOI7xefs5lPD5G,https://github.com/vllm-project/vllm/issues/75,closed,closed,2023-05-06T04:59:46Z,2023-05-24T04:39:51Z,2023-05-24T04:39:51Z,,WoosukKwon,User,COLLABORATOR,human_account,,no,,1,,142,30,0.21126761,4.733333,1,142,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:12.151224+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,30325,I_kwDOI7xefs7dIZw0,https://github.com/vllm-project/vllm/issues/30325,closed,closed,2025-12-09T09:21:04Z,2026-04-10T02:18:01Z,2026-04-10T02:18:01Z,,ijpq,User,NONE,human_account,,no,,4,performance|stale,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,30397,PR_kwDOI7xefs64KJ4L,https://github.com/vllm-project/vllm/pull/30397,closed,merged,2025-12-10T14:54:48Z,2025-12-11T03:59:43Z,2025-12-11T03:59:39Z,2025-12-11T03:59:39Z,DarkLight1337,User,MEMBER,human_account,,no,,2,documentation|frontend|performance|qwen|ready,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,26209,PR_kwDOI7xefs6sDzBw,https://github.com/vllm-project/vllm/pull/26209,closed,merged,2025-10-04T02:26:59Z,2025-10-06T20:07:51Z,2025-10-06T20:07:51Z,2025-10-06T20:07:51Z,varun-sundar-rabindranath,User,CONTRIBUTOR,human_account,,no,,5,ready|v1,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,31483,I_kwDOI7xefs7ghIUX,https://github.com/vllm-project/vllm/issues/31483,closed,closed,2025-12-29T08:31:57Z,2026-01-04T07:35:26Z,2026-01-04T07:35:26Z,,sunchendd,User,NONE,human_account,,no,,0,RFC,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,24717,PR_kwDOI7xefs6oJ08V,https://github.com/vllm-project/vllm/pull/24717,closed,merged,2025-09-12T03:55:19Z,2025-09-12T10:57:07Z,2025-09-12T10:57:07Z,2025-09-12T10:57:07Z,heheda12345,User,COLLABORATOR,human_account,,no,,0,ci/build|gpt-oss|ready,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,27668,I_kwDOI7xefs7UVRcb,https://github.com/vllm-project/vllm/issues/27668,closed,closed,2025-10-28T16:18:09Z,2026-01-23T18:30:27Z,2026-01-23T18:30:27Z,,robertgshaw2-redhat,User,COLLABORATOR,human_account,,no,,1,feature request,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,28433,PR_kwDOI7xefs6ypoiw,https://github.com/vllm-project/vllm/pull/28433,closed,closed_unmerged,2025-11-11T01:02:42Z,2025-11-11T22:29:10Z,2025-11-11T22:29:10Z,,cagrikymk,User,CONTRIBUTOR,human_account,,no,,1,,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,30790,PR_kwDOI7xefs65LXzL,https://github.com/vllm-project/vllm/pull/30790,closed,closed_unmerged,2025-12-16T15:20:05Z,2025-12-23T21:01:38Z,2025-12-23T21:01:38Z,,atalman,User,CONTRIBUTOR,human_account,,no,,5,ci/build|cpu|needs-rebase|nvidia|rocm|v1,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,26798,PR_kwDOI7xefs6tpPor,https://github.com/vllm-project/vllm/pull/26798,closed,merged,2025-10-14T11:26:25Z,2025-10-14T13:26:12Z,2025-10-14T13:26:12Z,2025-10-14T13:26:12Z,princepride,User,CONTRIBUTOR,human_account,,no,,0,new-model|ready,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,30295,I_kwDOI7xefs7dEwsJ,https://github.com/vllm-project/vllm/issues/30295,closed,closed,2025-12-09T03:24:59Z,2026-04-10T02:18:11Z,2026-04-10T02:18:11Z,,mmdbhs,User,NONE,human_account,,no,,2,installation|stale,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,25836,I_kwDOI7xefs7OVqaJ,https://github.com/vllm-project/vllm/issues/25836,closed,closed,2025-09-28T12:43:08Z,2026-01-30T02:16:26Z,2026-01-30T02:16:26Z,,AdvancedBot,User,NONE,human_account,,no,,3,stale|usage,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,31350,PR_kwDOI7xefs66j85z,https://github.com/vllm-project/vllm/pull/31350,closed,closed_unmerged,2025-12-25T13:09:33Z,2025-12-26T23:36:20Z,2025-12-26T23:36:20Z,,yurekami,User,NONE,human_account,,no,,2,,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,29866,I_kwDOI7xefs7bqCZu,https://github.com/vllm-project/vllm/issues/29866,closed,closed,2025-12-02T10:43:04Z,2025-12-02T10:50:10Z,2025-12-02T10:50:10Z,,hassaballahmahamatahmat5-cpu,User,NONE,human_account,,no,,0,documentation,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,25770,PR_kwDOI7xefs6qwAbG,https://github.com/vllm-project/vllm/pull/25770,closed,merged,2025-09-26T16:03:58Z,2025-09-27T12:23:16Z,2025-09-27T12:18:20Z,2025-09-27T12:18:20Z,hmellor,User,MEMBER,human_account,,no,,1,ready,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,26376,I_kwDOI7xefs7QLq5K,https://github.com/vllm-project/vllm/issues/26376,closed,closed,2025-10-07T19:18:36Z,2026-05-25T02:21:41Z,2026-05-25T02:21:41Z,,simon-mo,User,COLLABORATOR,human_account,,no,,18,stale,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,26868,PR_kwDOI7xefs6tyGK3,https://github.com/vllm-project/vllm/pull/26868,closed,closed_unmerged,2025-10-15T02:23:06Z,2025-10-20T06:50:51Z,2025-10-20T06:50:51Z,,wzshiming,User,CONTRIBUTOR,human_account,,no,,1,ci/build,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,28189,PR_kwDOI7xefs6x0grB,https://github.com/vllm-project/vllm/pull/28189,closed,closed_unmerged,2025-11-06T06:30:11Z,2026-05-15T02:22:31Z,2026-05-15T02:22:31Z,,SherryC41,User,CONTRIBUTOR,human_account,,no,,3,bug|stale,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,26898,I_kwDOI7xefs7RoPi7,https://github.com/vllm-project/vllm/issues/26898,closed,closed,2025-10-15T08:39:23Z,2026-04-06T02:18:12Z,2026-04-06T02:18:12Z,,Harryyyyyyyyyyyer,User,NONE,human_account,,no,,5,bug|stale,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,26303,I_kwDOI7xefs7P5M89,https://github.com/vllm-project/vllm/issues/26303,closed,closed,2025-10-06T15:36:19Z,2026-02-05T02:16:32Z,2026-02-05T02:16:32Z,,fxmarty-amd,User,CONTRIBUTOR,human_account,,no,,2,feature request|rocm|stale,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,27846,PR_kwDOI7xefs6wuMmE,https://github.com/vllm-project/vllm/pull/27846,closed,merged,2025-10-30T22:58:14Z,2025-11-03T14:31:04Z,2025-11-03T14:31:04Z,2025-11-03T14:31:04Z,pwschuurman,User,CONTRIBUTOR,human_account,,no,,2,ready,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,25758,PR_kwDOI7xefs6qqoTB,https://github.com/vllm-project/vllm/pull/25758,closed,closed_unmerged,2025-09-26T09:30:48Z,2026-06-30T08:20:04Z,2026-06-30T08:19:24Z,,tomasruizt,User,CONTRIBUTOR,human_account,,no,,1,speculative-decoding|v1,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,24205,PR_kwDOI7xefs6mv6AN,https://github.com/vllm-project/vllm/pull/24205,closed,closed_unmerged,2025-09-04T00:10:29Z,2025-09-22T18:14:26Z,2025-09-22T18:14:25Z,,zijianshen,User,NONE,human_account,,no,,2,needs-rebase|v1,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,26745,PR_kwDOI7xefs6tkN7G,https://github.com/vllm-project/vllm/pull/26745,closed,closed_unmerged,2025-10-14T01:06:36Z,2026-05-16T20:07:12Z,2025-11-25T20:57:03Z,,mgoin,User,MEMBER,human_account,,no,,0,ci/build|ready,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,28075,PR_kwDOI7xefs6xg6O2,https://github.com/vllm-project/vllm/pull/28075,closed,merged,2025-11-04T22:54:50Z,2025-11-07T03:41:35Z,2025-11-05T17:15:06Z,2025-11-05T17:15:06Z,walterbm,User,CONTRIBUTOR,human_account,,no,,3,deepseek|frontend|qwen|ready|structured-output|v1,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,29722,I_kwDOI7xefs7bI9Xs,https://github.com/vllm-project/vllm/issues/29722,closed,closed,2025-11-29T09:28:43Z,2026-04-02T02:16:39Z,2026-04-02T02:16:39Z,,GDzhu01,User,NONE,human_account,,no,,2,RFC|stale,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,26525,I_kwDOI7xefs7Qo4MX,https://github.com/vllm-project/vllm/issues/26525,closed,closed,2025-10-09T19:28:04Z,2026-02-22T02:16:33Z,2026-02-22T02:16:33Z,,Weihrauch,User,NONE,human_account,,no,,3,bug|stale,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,29982,I_kwDOI7xefs7cAxSj,https://github.com/vllm-project/vllm/issues/29982,closed,closed,2025-12-03T17:27:54Z,2026-01-26T21:49:05Z,2026-01-26T21:49:05Z,,averyngo34,User,NONE,human_account,,no,,3,feature request,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,30537,PR_kwDOI7xefs64furM,https://github.com/vllm-project/vllm/pull/30537,closed,merged,2025-12-12T05:36:40Z,2025-12-18T14:51:17Z,2025-12-18T14:51:17Z,2025-12-18T14:51:17Z,mgoin,User,MEMBER,human_account,,no,,1,ready,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,28508,I_kwDOI7xefs7Xc9k-,https://github.com/vllm-project/vllm/issues/28508,closed,closed,2025-11-12T03:10:18Z,2025-11-16T08:33:45Z,2025-11-16T08:33:45Z,,Liziqi-77,User,NONE,human_account,,no,,1,usage,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
previous_2025q4,2025-09-01,2025-12-31,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,30726,I_kwDOI7xefs7eegaK,https://github.com/vllm-project/vllm/issues/30726,closed,closed,2025-12-15T23:44:21Z,2025-12-16T03:12:07Z,2025-12-16T03:12:07Z,,zou3519,User,COLLABORATOR,human_account,,no,,0,feature request,7559,30,0.00396878,251.966667,24010,31591,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:26.379716+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,43643,I_kwDOI7xefs8AAAABDYBh5Q,https://github.com/vllm-project/vllm/issues/43643,open,open,2026-05-26T04:58:33Z,2026-06-13T15:25:43Z,,,liu-cong,User,NONE,human_account,,no,,2,RFC,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,43581,PR_kwDOI7xefs7e96yF,https://github.com/vllm-project/vllm/pull/43581,closed,merged,2026-05-25T08:32:35Z,2026-05-28T10:32:23Z,2026-05-28T10:32:23Z,2026-05-28T10:32:23Z,jzakrzew,User,CONTRIBUTOR,human_account,,no,,2,bug|llama|ready,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,42459,PR_kwDOI7xefs7a2jdg,https://github.com/vllm-project/vllm/pull/42459,open,open,2026-05-12T21:12:02Z,2026-07-21T21:32:53Z,,,rasmith,User,CONTRIBUTOR,human_account,,no,,2,bug|documentation|needs-rebase|ready|rocm,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,52869,PR_kwDOI7xefs8AAAABAO6hlw,https://github.com/vllm-project/vllm/pull/52869,open,open,2026-08-19T04:31:24Z,2026-08-20T03:51:35Z,,,keneoneth,User,NONE,human_account,,no,,1,qwen|rocm,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,49380,PR_kwDOI7xefs70ng5X,https://github.com/vllm-project/vllm/pull/49380,closed,merged,2026-07-21T23:51:30Z,2026-07-22T01:34:50Z,2026-07-22T01:34:50Z,2026-07-22T01:34:50Z,peizhang56,User,CONTRIBUTOR,human_account,,no,,0,bug|ready|rocm|v1,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,50982,PR_kwDOI7xefs76Ysgj,https://github.com/vllm-project/vllm/pull/50982,open,open,2026-08-04T06:32:02Z,2026-08-06T14:13:41Z,,,AiKiAi-stack,User,NONE,human_account,,no,,2,bug|needs-rebase,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,50022,PR_kwDOI7xefs73CnJn,https://github.com/vllm-project/vllm/pull/50022,open,open,2026-07-27T17:29:35Z,2026-08-12T02:14:25Z,,,thegoldenflow,User,CONTRIBUTOR,human_account,,no,,3,bug|needs-rebase|nvidia|v1,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,51508,PR_kwDOI7xefs78c32m,https://github.com/vllm-project/vllm/pull/51508,open,open,2026-08-08T17:31:09Z,2026-08-19T23:13:36Z,,,maxpla3,User,NONE,human_account,,no,,3,bug|k3|kimi|needs-rebase|nvidia|speculative-decoding,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,46978,PR_kwDOI7xefs7rk3xx,https://github.com/vllm-project/vllm/pull/46978,closed,closed_unmerged,2026-06-29T00:38:31Z,2026-07-03T01:39:47Z,2026-07-03T01:39:46Z,,AndreasKaratzas,User,MEMBER,human_account,,no,,5,ci/build|kv-connector|rocm|rust|v1,12778,30,0.00234779,425.933333,41429,54292,260829,uniform_issue_number_rejection_sample,2026-08-29T09:11:41.148789+00:00
