study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,html_url,outcome,created_at,closed_at,merged_at,author_login,author_association,opener_class,explicit_ai_assistance_disclosure,known_automation_bot_present,agent_participation_present,coding_agent_present,review_agent_present,support_or_security_agent_present,conventional_automation_present,agent_participation_opened_thread,agent_participation_response_present,agent_review_event_present,human_account_review_event_present,maintainer_account_review_event_present,agent_change_request_present,human_account_change_request_present,agent_gate_event_present,agent_visible_events,identity_candidate_present,human_account_present_any,human_account_present_in_conversation,maintainer_account_present,automation_only_visible_thread,response_only_automation,no_human_account_response,no_maintainer_account_response,visible_response_events,comments,reviews,changes_requested_reviews,review_observed,post_review_commit_observed,change_request_observed,change_request_followed_by_commit,conversation_actor_count,conversation_class_switches,first_visible_response_hours,first_human_account_response_hours,first_maintainer_account_response_hours,commits,commits_after_first_review,gate_actor_login,gate_actor_class,gate_actor_role,gate_actor_association,human_account_gate,maintainer_account_gate,agent_gate,external_author,fixed_maturity_eligible,resolution_days,sampling_weight
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,46978,https://github.com/vllm-project/vllm/pull/46978,closed_unmerged,2026-06-29T00:38:31Z,2026-07-03T01:39:46Z,,AndreasKaratzas,MEMBER,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,yes,no,no,no,1,no,yes,yes,yes,no,no,no,no,3,5,2,0,yes,yes,no,no,4,4,0.239,74.646,74.646,9,7,AndreasKaratzas,human_account,not_automation,MEMBER,yes,yes,no,no,no,4.043,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,44172,https://github.com/vllm-project/vllm/pull/44172,closed_unmerged,2026-06-01T06:26:11Z,2026-06-16T04:58:19Z,,Jraaay,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,7,9,0,0,no,no,no,no,5,4,0.003,3.281,3.281,1,0,noooop,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,no,14.939,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,44574,https://github.com/vllm-project/vllm/pull/44574,merged,2026-06-04T20:00:35Z,2026-06-06T00:45:24Z,2026-06-06T00:45:24Z,mikekg,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,yes,no,no,no,1,no,yes,yes,yes,no,no,no,no,4,1,3,0,yes,yes,no,no,4,2,0.001,4.704,4.704,1,1,mgoin,human_account,not_automation,MEMBER,yes,yes,no,yes,no,1.198,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,52927,https://github.com/vllm-project/vllm/pull/52927,open,2026-08-19T09:56:45Z,,,zhang-keliang,NONE,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,yes,no,no,no,1,no,yes,yes,yes,no,no,no,no,5,5,2,0,yes,yes,no,no,4,2,0.001,1.579,1.579,2,1,,,,,no,no,no,yes,no,,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,45519,https://github.com/vllm-project/vllm/issues/45519,closed,2026-06-13T11:57:17Z,2026-06-14T00:32:19Z,,terafin,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,2,0,0,no,no,no,no,1,0,,,,0,0,terafin,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.524,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,43437,https://github.com/vllm-project/vllm/pull/43437,merged,2026-05-22T15:32:59Z,2026-05-22T20:44:30Z,2026-05-22T20:44:30Z,gnovack,CONTRIBUTOR,human_account,no,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,no,no,no,3,no,yes,yes,yes,no,no,no,no,4,2,2,0,yes,yes,no,no,3,2,0.03,0.888,0.888,2,1,WoosukKwon,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.216,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,53012,https://github.com/vllm-project/vllm/pull/53012,open,2026-08-19T22:18:28Z,,,khluu,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,2,0,0,no,no,no,no,1,0,,,,1,0,,,,,no,no,no,no,no,,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,51855,https://github.com/vllm-project/vllm/pull/51855,merged,2026-08-11T17:49:54Z,2026-08-17T11:34:14Z,2026-08-17T11:34:14Z,ZJY0516,MEMBER,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,yes,no,no,no,4,no,yes,yes,yes,no,no,no,no,13,11,5,0,yes,yes,no,no,7,5,0.011,50.51,50.51,15,10,ZJY0516,human_account,not_automation,MEMBER,yes,yes,no,no,no,5.739,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,45950,https://github.com/vllm-project/vllm/pull/45950,merged,2026-06-17T18:04:51Z,2026-06-18T10:29:22Z,2026-06-18T10:29:22Z,tahsintunan,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,yes,no,yes,no,yes,yes,no,no,no,1,yes,yes,yes,yes,no,no,no,no,3,2,1,0,yes,yes,no,no,3,2,7.03,7.03,7.03,3,1,BugenZhao,human_account,not_automation,MEMBER,yes,yes,no,yes,no,0.684,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,53331,https://github.com/vllm-project/vllm/pull/53331,closed_unmerged,2026-08-21T23:34:16Z,2026-08-23T05:58:22Z,,new-TonyWang,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,3,4,0,0,no,no,no,no,3,2,0.003,,,250,0,new-TonyWang,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,1.267,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,48143,https://github.com/vllm-project/vllm/pull/48143,merged,2026-07-09T16:47:09Z,2026-07-16T22:41:08Z,2026-07-16T22:41:07Z,yewentao256,MEMBER,human_account,no,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,3,no,yes,yes,yes,no,no,no,no,6,3,3,0,yes,yes,no,no,5,2,0.001,148.172,148.172,6,5,yewentao256,human_account,not_automation,MEMBER,yes,yes,no,no,no,7.246,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,50729,https://github.com/vllm-project/vllm/pull/50729,merged,2026-08-02T05:57:32Z,2026-08-17T06:29:42Z,2026-08-17T06:29:41Z,AndreasKaratzas,MEMBER,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,yes,no,no,no,1,no,yes,yes,yes,no,no,no,no,13,21,3,0,yes,yes,no,no,6,14,0.048,249.815,360.533,8,8,tdoublep,human_account,not_automation,MEMBER,yes,yes,no,no,no,15.022,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,44997,https://github.com/vllm-project/vllm/issues/44997,open,2026-06-09T09:54:18Z,,,quachc,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,3,0,0,no,no,no,no,3,0,0.33,0.33,0.33,0,0,,,,,no,no,no,yes,no,,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,49818,https://github.com/vllm-project/vllm/pull/49818,closed_unmerged,2026-07-25T17:05:17Z,2026-07-30T17:56:02Z,,0xdespot,NONE,human_account,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,2,no,yes,yes,no,no,no,no,yes,4,5,1,0,yes,no,no,no,4,4,0.003,2.503,,2,0,0xdespot,human_account,not_automation,NONE,yes,no,no,yes,no,5.035,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,44797,https://github.com/vllm-project/vllm/pull/44797,closed_unmerged,2026-06-07T16:19:49Z,2026-06-24T02:35:31Z,,Anai-Guo,NONE,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,no,no,no,no,no,1,no,yes,yes,no,no,no,no,yes,3,4,1,0,yes,yes,no,no,4,2,0.001,387.805,,1,1,Anai-Guo,human_account,not_automation,NONE,yes,no,no,yes,no,16.428,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,53958,https://github.com/vllm-project/vllm/pull/53958,open,2026-08-26T21:57:43Z,,,hhb,NONE,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,no,no,no,no,no,1,no,yes,yes,no,no,yes,yes,yes,2,1,1,0,yes,yes,no,no,3,1,0.001,,,1,1,,,,,no,no,no,yes,no,,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,43425,https://github.com/vllm-project/vllm/pull/43425,closed_unmerged,2026-05-22T13:15:08Z,2026-06-11T15:28:58Z,,wangyicong52,NONE,human_account,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,no,1,no,yes,yes,yes,no,no,no,no,5,5,2,0,yes,no,no,no,4,2,0.003,98.824,98.824,1,0,wangyicong52,human_account,not_automation,NONE,yes,no,no,yes,yes,20.093,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,43247,https://github.com/vllm-project/vllm/pull/43247,open,2026-05-20T20:31:12Z,,,ashwing,CONTRIBUTOR,human_account,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,no,2,yes,yes,yes,yes,no,no,no,no,11,15,4,0,yes,yes,no,no,7,3,0.003,1.123,8.009,5,4,,,,,no,no,no,yes,yes,,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,54290,https://github.com/vllm-project/vllm/pull/54290,open,2026-08-28T23:41:34Z,,,Vansh-Sharmaa,NONE,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,no,no,no,no,no,1,no,yes,yes,no,no,yes,yes,yes,2,1,1,0,yes,no,no,no,3,1,0.001,,,1,0,,,,,no,no,no,yes,no,,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,48969,https://github.com/vllm-project/vllm/pull/48969,open,2026-07-17T17:47:15Z,,,azamikram,NONE,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,no,no,no,no,1,no,yes,yes,yes,no,no,no,no,13,23,2,0,yes,yes,no,no,7,6,0.002,2.315,2.315,4,4,,,,,no,no,no,yes,no,,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,issue,49699,https://github.com/vllm-project/vllm/issues/49699,open,2026-07-24T09:22:34Z,,,hnhyzz,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,1,2,0,0,no,no,no,no,2,2,0.003,,,0,0,,,,,no,no,no,yes,no,,425.933333
current_2026m5_m8,2026-05-01,2026-08-28,7,vllm-project/vllm,llm_native,model_infra,deep_representative_case,pull_request,49297,https://github.com/vllm-project/vllm/pull/49297,merged,2026-07-21T07:16:49Z,2026-07-22T07:11:40Z,2026-07-22T07:11:40Z,ZeldaHuang,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,yes,no,no,no,1,no,yes,yes,yes,no,no,no,no,3,0,3,0,yes,yes,no,no,3,2,0.001,1.997,1.997,2,2,NickLucche,human_account,not_automation,MEMBER,yes,yes,no,yes,no,0.996,425.933333
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,7,https://github.com/pytorch/pytorch/issues/7,closed,2016-09-02T18:17:57Z,2016-09-03T15:43:37Z,,szagoruyko,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,22,yes,yes,yes,yes,no,no,no,no,29,31,0,0,no,no,no,no,15,0,0.434,0.434,0.434,0,0,szagoruyko,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.893,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,152,https://github.com/pytorch/pytorch/pull/152,merged,2016-10-22T03:15:56Z,2016-10-22T03:46:25Z,2016-10-22T03:46:25Z,soumith,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.021,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,223,https://github.com/pytorch/pytorch/pull/223,merged,2016-11-16T22:44:31Z,2016-11-16T23:14:26Z,2016-11-16T23:14:26Z,soumith,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.021,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,22,https://github.com/pytorch/pytorch/pull/22,merged,2016-09-11T02:27:55Z,2016-09-11T06:04:45Z,2016-09-11T06:04:45Z,soumith,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,yes,yes,yes,yes,no,no,no,yes,4,7,0,0,no,no,no,no,2,0,2.002,2.002,,1,0,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.151,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,149,https://github.com/pytorch/pytorch/issues/149,closed,2016-10-21T14:50:58Z,2016-11-03T22:23:29Z,,bamos,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,3,0,0,no,no,no,no,2,0,0.18,0.18,0.18,0,0,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,13.314,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,90,https://github.com/pytorch/pytorch/pull/90,merged,2016-10-01T22:41:17Z,2016-10-02T01:18:53Z,2016-10-02T01:18:53Z,colesbury,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,yes,no,0,yes,yes,yes,yes,no,no,no,no,8,9,1,1,yes,no,yes,no,3,0,0.103,0.103,0.223,1,0,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.109,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,221,https://github.com/pytorch/pytorch/issues/221,closed,2016-11-16T20:55:59Z,2016-11-21T18:48:28Z,,apaszke,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,no,no,no,1,0,,,,0,0,apaszke,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,4.911,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,120,https://github.com/pytorch/pytorch/issues/120,closed,2016-10-14T07:36:03Z,2016-10-14T15:48:15Z,,adamlerer,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,8.203,8.203,,0,0,apaszke,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.342,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,117,https://github.com/pytorch/pytorch/pull/117,merged,2016-10-12T15:37:37Z,2016-10-13T16:32:05Z,2016-10-13T16:32:05Z,apaszke,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,apaszke,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,1.038,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,62,https://github.com/pytorch/pytorch/pull/62,closed_unmerged,2016-09-28T17:42:33Z,2016-09-29T16:36:16Z,,apaszke,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,0,yes,yes,yes,no,no,no,no,yes,1,3,1,0,yes,yes,no,no,2,0,4.164,4.164,,1,1,apaszke,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.954,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,230,https://github.com/pytorch/pytorch/issues/230,closed,2016-11-18T13:10:20Z,2016-11-23T17:49:43Z,,glample,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,124.649,124.649,,0,0,apaszke,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,5.194,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,167,https://github.com/pytorch/pytorch/pull/167,merged,2016-10-25T16:17:52Z,2016-10-26T23:51:48Z,2016-10-26T23:51:48Z,colesbury,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,yes,no,0,no,yes,yes,yes,no,no,no,no,24,30,2,1,yes,yes,yes,yes,4,0,21.373,21.373,31.56,1,1,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,1.315,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,15,https://github.com/pytorch/pytorch/pull/15,merged,2016-09-07T23:04:28Z,2016-09-07T23:59:10Z,2016-09-07T23:59:10Z,colesbury,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,2,yes,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.038,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,283,https://github.com/pytorch/pytorch/issues/283,closed,2016-12-01T21:19:30Z,2016-12-01T22:31:53Z,,ngimel,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,4,0,0,no,no,no,no,3,0,0.064,0.064,0.064,0,0,apaszke,human_account,not_automation,CONTRIBUTOR,yes,no,no,no,yes,0.05,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,154,https://github.com/pytorch/pytorch/pull/154,merged,2016-10-22T04:58:14Z,2016-10-22T15:56:18Z,2016-10-22T15:56:18Z,soumith,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.457,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,175,https://github.com/pytorch/pytorch/issues/175,closed,2016-10-28T14:34:16Z,2016-11-07T21:51:03Z,,bshillingford,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,10,12,0,0,no,no,no,no,4,0,0.304,0.304,230.47,0,0,apaszke,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,10.303,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,9,https://github.com/pytorch/pytorch/pull/9,merged,2016-09-07T15:42:23Z,2016-09-07T23:03:42Z,2016-09-07T23:03:42Z,colesbury,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,yes,no,no,no,yes,no,no,no,no,9,yes,yes,yes,yes,no,no,no,no,6,8,0,0,no,no,no,no,4,0,0.46,0.46,0.46,1,0,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.306,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,282,https://github.com/pytorch/pytorch/pull/282,merged,2016-12-01T19:28:26Z,2016-12-01T22:14:42Z,2016-12-01T22:14:41Z,apaszke,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,6,5,2,0,yes,yes,no,no,3,0,0.969,0.969,,9,7,apaszke,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.115,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,127,https://github.com/pytorch/pytorch/pull/127,merged,2016-10-14T23:24:18Z,2016-10-15T22:38:27Z,2016-10-15T22:38:27Z,colesbury,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.968,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,207,https://github.com/pytorch/pytorch/pull/207,merged,2016-11-08T12:39:32Z,2016-11-08T17:12:56Z,2016-11-08T17:12:56Z,apaszke,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,0,2,0,yes,yes,no,no,2,0,0.86,0.86,0.86,5,5,apaszke,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.19,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,254,https://github.com/pytorch/pytorch/issues/254,closed,2016-11-25T22:25:39Z,2016-11-25T22:41:07Z,,jcjohnson,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,3,0,0,no,no,no,no,3,0,0.237,0.237,0.237,0,0,jcjohnson,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.011,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,119,https://github.com/pytorch/pytorch/pull/119,merged,2016-10-14T07:10:50Z,2016-10-14T07:43:41Z,2016-10-14T07:43:41Z,soumith,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.023,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,178,https://github.com/pytorch/pytorch/pull/178,merged,2016-10-28T19:58:42Z,2016-10-28T20:11:40Z,2016-10-28T20:11:40Z,colesbury,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,colesbury,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.009,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,110,https://github.com/pytorch/pytorch/pull/110,merged,2016-10-07T19:17:21Z,2016-10-07T21:56:22Z,2016-10-07T21:56:22Z,soumith,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,0,no,yes,yes,yes,no,no,no,yes,5,3,2,1,yes,yes,yes,yes,2,0,1.091,1.091,,1,1,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.11,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,pull_request,193,https://github.com/pytorch/pytorch/pull/193,merged,2016-11-01T17:42:11Z,2016-11-01T18:13:51Z,2016-11-01T18:13:51Z,soumith,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,7,0,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.022,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,144,https://github.com/pytorch/pytorch/issues/144,closed,2016-10-19T22:06:55Z,2016-11-08T17:12:56Z,,glample,NONE,human_account,no,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,1,no,yes,yes,no,no,no,no,yes,2,2,0,0,no,no,no,no,2,0,91.672,91.672,,0,0,apaszke,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,19.796,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,1,https://github.com/pytorch/pytorch/issues/1,closed,2016-08-15T23:01:35Z,2016-08-24T14:57:47Z,,bartvm,CONTRIBUTOR,human_account,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,253,yes,yes,yes,yes,no,no,no,no,3,3,0,0,no,no,no,no,4,0,15.204,15.204,207.937,0,0,soumith,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,8.664,9.866667
launch_120d,2016-08-13,2016-12-10,3,pytorch/pytorch,traditional,model_infra,deep_representative_case,issue,188,https://github.com/pytorch/pytorch/issues/188,closed,2016-10-31T22:22:55Z,2016-11-01T18:32:05Z,,adamlerer,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,20.152,20.152,,0,0,apaszke,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.84,9.866667
