sample_rank,repo_name,number,html_url,llm_native_manual,collaboration_niche,outcome,additions,deletions,change_lines,changed_files,commits_total,observed_commit_rows,commit_attribution_complete,opener_login,opener_automation_role,opener_automation_confidence,agent_opened,expanded_agent_opened,direct_agent_commit_count,expanded_agent_commit_count,pr_linked_agent_commit_count,human_or_unknown_commit_count,agent_only_traceable,expanded_agent_only_traceable,agent_touched,expanded_agent_touched,ai_disclosure_class,ai_disclosure_evidence,attribution_class,attribution_evidence
81,weaviate/weaviate,11974,https://github.com/weaviate/weaviate/pull/11974,traditional,agent_runtime_infra,merged,1869,561,2430,36,55,55,true,antas-marcin,not_automation,,false,false,0,0,0,55,false,false,false,false,none,,no_public_agent_code_signal,
81,weaviate/weaviate,11789,https://github.com/weaviate/weaviate/pull/11789,traditional,agent_runtime_infra,merged,686,25,711,5,9,9,true,g-despot,not_automation,,false,false,0,0,0,9,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,12028,https://github.com/langflow-ai/langflow/pull/12028,llm_native,agent_framework,merged,187,7,194,3,6,6,true,Cristhianzl,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,11401,https://github.com/langflow-ai/langflow/pull/11401,llm_native,agent_framework,closed_unmerged,3657,844,4501,38,86,86,true,codeflash-ai[bot],coding_agent,medium,false,true,1,2,0,85,false,false,true,true,none,,agent_human_mixed_or_partial,verified Coding Agent opener or commit; at least one commit is human or not attributable
82,langflow-ai/langflow,11250,https://github.com/langflow-ai/langflow/pull/11250,llm_native,agent_framework,merged,77,20,97,2,27,27,true,mendonk,not_automation,,false,false,0,0,0,27,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,12154,https://github.com/langflow-ai/langflow/pull/12154,llm_native,agent_framework,merged,31,40,71,2,5,5,true,mendonk,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,12378,https://github.com/langflow-ai/langflow/pull/12378,llm_native,agent_framework,open,11838,0,11838,18,90,90,true,Agolid,not_automation,,false,false,0,0,0,90,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,12978,https://github.com/langflow-ai/langflow/pull/12978,llm_native,agent_framework,merged,5,5,10,4,2,2,true,keval718,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,11712,https://github.com/langflow-ai/langflow/pull/11712,llm_native,agent_framework,merged,73,2,75,3,2,2,true,keval718,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,11417,https://github.com/langflow-ai/langflow/pull/11417,llm_native,agent_framework,merged,48,47,95,11,5,5,true,jordanrfrazier,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,12682,https://github.com/langflow-ai/langflow/pull/12682,llm_native,agent_framework,merged,171,171,342,23,3,3,true,erichare,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,14089,https://github.com/langflow-ai/langflow/pull/14089,llm_native,agent_framework,merged,273,13,286,2,3,3,true,erichare,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,13555,https://github.com/langflow-ai/langflow/pull/13555,llm_native,agent_framework,open,44,9,53,6,4,4,true,TahirMurtaza,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,14504,https://github.com/langflow-ai/langflow/pull/14504,llm_native,agent_framework,merged,191,0,191,5,1,1,true,erichare,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,14512,https://github.com/langflow-ai/langflow/pull/14512,llm_native,agent_framework,merged,123,31,154,4,2,2,true,Jkavia,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,11273,https://github.com/langflow-ai/langflow/pull/11273,llm_native,agent_framework,merged,2692,183,2875,35,7,7,true,Wallgau,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,12460,https://github.com/langflow-ai/langflow/pull/12460,llm_native,agent_framework,merged,210,17,227,8,1,1,true,jordanrfrazier,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,12671,https://github.com/langflow-ai/langflow/pull/12671,llm_native,agent_framework,merged,1,9,10,2,2,2,true,RamGopalSrikar,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,11270,https://github.com/langflow-ai/langflow/pull/11270,llm_native,agent_framework,merged,42,27,69,6,5,5,true,HimavarshaVS,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,14009,https://github.com/langflow-ai/langflow/pull/14009,llm_native,agent_framework,merged,12,0,12,2,2,2,true,keval718,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,13922,https://github.com/langflow-ai/langflow/pull/13922,llm_native,agent_framework,merged,731,115,846,40,18,18,true,erichare,not_automation,,false,false,0,0,0,18,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,11511,https://github.com/langflow-ai/langflow/pull/11511,llm_native,agent_framework,closed_unmerged,4035,1023,5058,47,117,117,true,codeflash-ai[bot],coding_agent,medium,false,true,1,2,0,116,false,false,true,true,none,,agent_human_mixed_or_partial,verified Coding Agent opener or commit; at least one commit is human or not attributable
82,langflow-ai/langflow,14751,https://github.com/langflow-ai/langflow/pull/14751,llm_native,agent_framework,merged,15,15,30,5,2,2,true,Adam-Aghili,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,14652,https://github.com/langflow-ai/langflow/pull/14652,llm_native,agent_framework,merged,18138,3506,21644,319,32,32,true,erichare,not_automation,,false,false,0,0,0,32,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,11423,https://github.com/langflow-ai/langflow/pull/11423,llm_native,agent_framework,merged,533,22,555,7,4,4,true,olayinkaadelakun,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,11485,https://github.com/langflow-ai/langflow/pull/11485,llm_native,agent_framework,open,2363,26,2389,20,2,2,true,rodrigosnader,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,12687,https://github.com/langflow-ai/langflow/pull/12687,llm_native,agent_framework,merged,315,29,344,4,1,1,true,HzaRashid,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,13967,https://github.com/langflow-ai/langflow/pull/13967,llm_native,agent_framework,open,11,17,28,1,2,2,true,gingeekrishna,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,13817,https://github.com/langflow-ai/langflow/pull/13817,llm_native,agent_framework,merged,38,2,40,1,1,1,true,erichare,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,12079,https://github.com/langflow-ai/langflow/pull/12079,llm_native,agent_framework,merged,9829,6,9835,28,40,40,true,HzaRashid,not_automation,,false,false,0,0,0,40,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,13802,https://github.com/langflow-ai/langflow/pull/13802,llm_native,agent_framework,open,8,8,16,4,1,1,true,YAMRAJ13y,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,14415,https://github.com/langflow-ai/langflow/pull/14415,llm_native,agent_framework,open,47,32,79,3,1,1,true,SashaMIT,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,11580,https://github.com/langflow-ai/langflow/pull/11580,llm_native,agent_framework,merged,3433,595,4028,98,46,46,true,rodrigosnader,not_automation,,false,false,0,0,0,46,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,13660,https://github.com/langflow-ai/langflow/pull/13660,llm_native,agent_framework,merged,75,3,78,3,3,3,true,pony-maggie,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,14559,https://github.com/langflow-ai/langflow/pull/14559,llm_native,agent_framework,merged,301,0,301,2,2,2,true,ogabrielluiz,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,14031,https://github.com/langflow-ai/langflow/pull/14031,llm_native,agent_framework,closed_unmerged,4656,837,5493,62,4,4,true,dkaushik94,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,11680,https://github.com/langflow-ai/langflow/pull/11680,llm_native,agent_framework,merged,5770,2770,8540,30,19,19,true,olayinkaadelakun,not_automation,,false,false,0,0,0,19,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,14062,https://github.com/langflow-ai/langflow/pull/14062,llm_native,agent_framework,merged,29,0,29,1,1,1,true,mendonk,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,12039,https://github.com/langflow-ai/langflow/pull/12039,llm_native,agent_framework,merged,12,2,14,3,1,1,true,Adam-Aghili,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,11275,https://github.com/langflow-ai/langflow/pull/11275,llm_native,agent_framework,closed_unmerged,0,0,0,0,0,0,true,Wallgau,not_automation,,false,false,0,0,0,0,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,12623,https://github.com/langflow-ai/langflow/pull/12623,llm_native,agent_framework,merged,2,2,4,1,1,1,true,ogabrielluiz,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
82,langflow-ai/langflow,11506,https://github.com/langflow-ai/langflow/pull/11506,llm_native,agent_framework,merged,602,27,629,6,4,4,true,deon-sanchez,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,6363,https://github.com/esengine/DeepSeek-Reasonix/pull/6363,llm_native,agent_application,closed_unmerged,990,1643,2633,2,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,1810,https://github.com/esengine/DeepSeek-Reasonix/pull/1810,llm_native,agent_application,merged,166,15,181,7,1,1,true,GTC2080,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,5860,https://github.com/esengine/DeepSeek-Reasonix/pull/5860,llm_native,agent_application,open,43,53,96,6,1,1,true,ying-hua,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,2612,https://github.com/esengine/DeepSeek-Reasonix/pull/2612,llm_native,agent_application,merged,66,1,67,2,2,2,true,lanshi17,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,1751,https://github.com/esengine/DeepSeek-Reasonix/pull/1751,llm_native,agent_application,merged,212,10,222,4,1,1,true,esengine,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,2613,https://github.com/esengine/DeepSeek-Reasonix/pull/2613,llm_native,agent_application,merged,18,10,28,4,2,2,true,Bernardxu123,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,3208,https://github.com/esengine/DeepSeek-Reasonix/pull/3208,llm_native,agent_application,merged,37,11,48,2,1,1,true,SivanCola,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,6032,https://github.com/esengine/DeepSeek-Reasonix/pull/6032,llm_native,agent_application,merged,1450,53,1503,25,1,1,true,SivanCola,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,5674,https://github.com/esengine/DeepSeek-Reasonix/pull/5674,llm_native,agent_application,merged,42,0,42,2,1,1,true,SivanCola,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,2775,https://github.com/esengine/DeepSeek-Reasonix/pull/2775,llm_native,agent_application,merged,290,60,350,10,2,2,true,esengine,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,7856,https://github.com/esengine/DeepSeek-Reasonix/pull/7856,llm_native,agent_application,merged,44,0,44,3,1,1,true,esengine,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,8873,https://github.com/esengine/DeepSeek-Reasonix/pull/8873,llm_native,agent_application,open,153,17,170,3,1,1,true,myipanta,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,5445,https://github.com/esengine/DeepSeek-Reasonix/pull/5445,llm_native,agent_application,closed_unmerged,264,0,264,8,1,1,true,ADX15xs,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,357,https://github.com/esengine/DeepSeek-Reasonix/pull/357,llm_native,agent_application,merged,114,9,123,4,1,1,true,esengine,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,767,https://github.com/esengine/DeepSeek-Reasonix/pull/767,llm_native,agent_application,merged,83,1,84,3,1,1,true,ukint-vs,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,2326,https://github.com/esengine/DeepSeek-Reasonix/pull/2326,llm_native,agent_application,closed_unmerged,128,15,143,9,6,6,true,HUQIANTAO,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,3143,https://github.com/esengine/DeepSeek-Reasonix/pull/3143,llm_native,agent_application,closed_unmerged,297,4,301,3,2,2,true,lanshi17,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,3331,https://github.com/esengine/DeepSeek-Reasonix/pull/3331,llm_native,agent_application,merged,212,27,239,8,1,1,true,SivanCola,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,4395,https://github.com/esengine/DeepSeek-Reasonix/pull/4395,llm_native,agent_application,merged,293,36,329,4,1,1,true,SivanCola,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,2797,https://github.com/esengine/DeepSeek-Reasonix/pull/2797,llm_native,agent_application,merged,304,0,304,3,1,1,true,esengine,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,8069,https://github.com/esengine/DeepSeek-Reasonix/pull/8069,llm_native,agent_application,merged,257,10,267,9,4,4,true,esengine,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,2709,https://github.com/esengine/DeepSeek-Reasonix/pull/2709,llm_native,agent_application,merged,84,11,95,11,3,3,true,esengine,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,2327,https://github.com/esengine/DeepSeek-Reasonix/pull/2327,llm_native,agent_application,closed_unmerged,125,5,130,2,1,1,true,GTC2080,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,1645,https://github.com/esengine/DeepSeek-Reasonix/pull/1645,llm_native,agent_application,merged,147,28,175,9,2,2,true,CVEngineer66,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,998,https://github.com/esengine/DeepSeek-Reasonix/pull/998,llm_native,agent_application,merged,103,0,103,3,1,1,true,esengine,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,7601,https://github.com/esengine/DeepSeek-Reasonix/pull/7601,llm_native,agent_application,closed_unmerged,84,1,85,2,1,1,true,skyzhao1223,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
83,esengine/DeepSeek-Reasonix,2776,https://github.com/esengine/DeepSeek-Reasonix/pull/2776,llm_native,agent_application,merged,0,0,0,1,1,1,true,esengine,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,14653,https://github.com/Arize-ai/phoenix/pull/14653,mixed,agent_runtime_infra,merged,196,230,426,28,1,1,true,mikeldking,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,14808,https://github.com/Arize-ai/phoenix/pull/14808,mixed,agent_runtime_infra,merged,19,2,21,3,1,1,true,mikeldking,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,12555,https://github.com/Arize-ai/phoenix/pull/12555,mixed,agent_runtime_infra,closed_unmerged,21467,6185,27652,253,14,14,true,rickarize,not_automation,,false,false,0,0,0,14,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,13611,https://github.com/Arize-ai/phoenix/pull/13611,mixed,agent_runtime_infra,merged,305,237,542,7,4,4,true,mikeldking,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,13653,https://github.com/Arize-ai/phoenix/pull/13653,mixed,agent_runtime_infra,merged,171,0,171,3,1,1,true,he-yufeng,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,13926,https://github.com/Arize-ai/phoenix/pull/13926,mixed,agent_runtime_infra,merged,24,0,24,2,1,1,true,mikeldking,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,15390,https://github.com/Arize-ai/phoenix/pull/15390,mixed,agent_runtime_infra,merged,54,0,54,1,1,1,true,mikeldking,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,14607,https://github.com/Arize-ai/phoenix/pull/14607,mixed,agent_runtime_infra,merged,404,145,549,12,2,2,true,axiomofjoy,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,13850,https://github.com/Arize-ai/phoenix/pull/13850,mixed,agent_runtime_infra,merged,2578,207,2785,18,11,11,true,mikeldking,not_automation,,false,false,0,0,0,11,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,11515,https://github.com/Arize-ai/phoenix/pull/11515,mixed,agent_runtime_infra,merged,243,68,311,3,2,2,true,rickarize,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,14935,https://github.com/Arize-ai/phoenix/pull/14935,mixed,agent_runtime_infra,merged,55,2,57,4,1,1,true,RogerHYang,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,12305,https://github.com/Arize-ai/phoenix/pull/12305,mixed,agent_runtime_infra,merged,548,22,570,9,7,7,true,mikeldking,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,14388,https://github.com/Arize-ai/phoenix/pull/14388,mixed,agent_runtime_infra,merged,0,10,10,1,1,1,true,axiomofjoy,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,13332,https://github.com/Arize-ai/phoenix/pull/13332,mixed,agent_runtime_infra,closed_unmerged,2065,5,2070,20,9,9,true,axiomofjoy,not_automation,,false,false,0,0,0,9,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,15147,https://github.com/Arize-ai/phoenix/pull/15147,mixed,agent_runtime_infra,merged,354,247,601,14,4,4,true,axiomofjoy,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,12856,https://github.com/Arize-ai/phoenix/pull/12856,mixed,agent_runtime_infra,merged,11,4,15,4,2,2,true,mikeldking,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,13355,https://github.com/Arize-ai/phoenix/pull/13355,mixed,agent_runtime_infra,merged,12,5,17,1,1,1,true,mikeldking,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,11786,https://github.com/Arize-ai/phoenix/pull/11786,mixed,agent_runtime_infra,merged,87,150,237,8,5,5,true,axiomofjoy,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,14697,https://github.com/Arize-ai/phoenix/pull/14697,mixed,agent_runtime_infra,merged,258,10,268,14,7,7,true,mikeldking,not_automation,,false,false,3,3,0,4,false,false,true,true,none,,agent_human_mixed_or_partial,verified Coding Agent opener or commit; at least one commit is human or not attributable
84,Arize-ai/phoenix,14421,https://github.com/Arize-ai/phoenix/pull/14421,mixed,agent_runtime_infra,merged,923,172,1095,8,6,6,true,rickarize,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,13638,https://github.com/Arize-ai/phoenix/pull/13638,mixed,agent_runtime_infra,merged,450,71,521,21,1,1,true,yfrigui2,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,12806,https://github.com/Arize-ai/phoenix/pull/12806,mixed,agent_runtime_infra,merged,253,1,254,7,6,6,true,mikeldking,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,14324,https://github.com/Arize-ai/phoenix/pull/14324,mixed,agent_runtime_infra,merged,632,399,1031,19,1,1,true,mikeldking,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,13936,https://github.com/Arize-ai/phoenix/pull/13936,mixed,agent_runtime_infra,merged,140,14,154,2,1,1,true,yfrigui2,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,13921,https://github.com/Arize-ai/phoenix/pull/13921,mixed,agent_runtime_infra,merged,9,8,17,3,1,1,true,mikeldking,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,15418,https://github.com/Arize-ai/phoenix/pull/15418,mixed,agent_runtime_infra,merged,567,190,757,7,6,6,true,RogerHYang,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,11547,https://github.com/Arize-ai/phoenix/pull/11547,mixed,agent_runtime_infra,closed_unmerged,107,2,109,3,4,4,true,jash0803,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,10942,https://github.com/Arize-ai/phoenix/pull/10942,mixed,agent_runtime_infra,merged,2605,1516,4121,26,13,13,true,mikeldking,not_automation,,false,false,0,0,0,13,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,13578,https://github.com/Arize-ai/phoenix/pull/13578,mixed,agent_runtime_infra,merged,1023,81,1104,17,2,2,true,RogerHYang,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,11920,https://github.com/Arize-ai/phoenix/pull/11920,mixed,agent_runtime_infra,merged,4,6,10,3,1,1,true,axiomofjoy,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,14753,https://github.com/Arize-ai/phoenix/pull/14753,mixed,agent_runtime_infra,merged,2707,1778,4485,54,10,10,true,mikeldking,not_automation,,false,false,0,0,0,10,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,13918,https://github.com/Arize-ai/phoenix/pull/13918,mixed,agent_runtime_infra,merged,20,3,23,4,2,2,true,mikeldking,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
84,Arize-ai/phoenix,11617,https://github.com/Arize-ai/phoenix/pull/11617,mixed,agent_runtime_infra,merged,1843,1896,3739,760,5,5,true,cephalization,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
85,apache/hudi,18582,https://github.com/apache/hudi/pull/18582,traditional,model_infra,merged,35,0,35,2,1,1,true,voonhous,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
85,apache/hudi,18434,https://github.com/apache/hudi/pull/18434,traditional,model_infra,merged,180,248,428,12,2,2,true,cshuo,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
85,apache/hudi,18759,https://github.com/apache/hudi/pull/18759,traditional,model_infra,merged,221,83,304,7,1,1,true,cshuo,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
85,apache/hudi,18305,https://github.com/apache/hudi/pull/18305,traditional,model_infra,open,263,46,309,3,2,2,true,kbuci,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
85,apache/hudi,19166,https://github.com/apache/hudi/pull/19166,traditional,model_infra,merged,172,2,174,3,1,1,true,yihua,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
85,apache/hudi,18650,https://github.com/apache/hudi/pull/18650,traditional,model_infra,merged,231,18,249,4,4,4,true,prashantwason,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
85,apache/hudi,17802,https://github.com/apache/hudi/pull/17802,traditional,model_infra,merged,426,0,426,3,2,2,true,cshuo,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
85,apache/hudi,18886,https://github.com/apache/hudi/pull/18886,traditional,model_infra,merged,531,503,1034,287,3,3,true,wangyinsheng,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
85,apache/hudi,19542,https://github.com/apache/hudi/pull/19542,traditional,model_infra,merged,1431,0,1431,8,4,4,true,cshuo,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
85,apache/hudi,18498,https://github.com/apache/hudi/pull/18498,traditional,model_infra,merged,60,30,90,14,4,4,true,rahil-c,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
85,apache/hudi,19082,https://github.com/apache/hudi/pull/19082,traditional,model_infra,open,245,160,405,15,5,5,true,yihua,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
85,apache/hudi,19739,https://github.com/apache/hudi/pull/19739,traditional,model_infra,open,345,1,346,4,6,6,true,yihua,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
