sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
96,aaif-goose/goose,llm_native,agent_application,direct_agent_experience,pull_request,4399,PR_kwDOMneZ986l49rd,https://github.com/aaif-goose/goose/pull/4399,merged,merged,2025-08-28T22:57:37Z,2025-08-28T23:44:17Z,2025-08-28T23:18:47Z,2025-08-28T23:18:47Z,Kvadratni,User,COLLABORATOR,human_account,,no,,0,,3816,50,0.01310273,76.32,532,4462,262925,annual_github_search_fallback_sample,2026-09-02T07:55:27.125570+00:00
96,aaif-goose/goose,llm_native,agent_application,direct_agent_experience,pull_request,4417,PR_kwDOMneZ986l5lqG,https://github.com/aaif-goose/goose/pull/4417,merged,merged,2025-08-29T01:05:50Z,2025-09-02T21:03:22Z,2025-09-02T21:03:20Z,2025-09-02T21:03:20Z,amed-xyz,User,CONTRIBUTOR,human_account,,no,,0,,3816,50,0.01310273,76.32,532,4462,262925,annual_github_search_fallback_sample,2026-09-02T07:55:27.125570+00:00
96,aaif-goose/goose,llm_native,agent_application,direct_agent_experience,issue,4435,I_kwDOMneZ987IuOZF,https://github.com/aaif-goose/goose/issues/4435,closed,closed,2025-08-29T17:25:06Z,2025-10-01T16:46:04Z,2025-10-01T16:46:04Z,,agude-sq,User,NONE,human_account,,no,,0,,3816,50,0.01310273,76.32,532,4462,262925,annual_github_search_fallback_sample,2026-09-02T07:55:27.125570+00:00
96,aaif-goose/goose,llm_native,agent_application,direct_agent_experience,pull_request,4454,PR_kwDOMneZ986mHdPp,https://github.com/aaif-goose/goose/pull/4454,closed,closed_unmerged,2025-08-30T17:55:49Z,2026-05-14T19:37:53Z,2025-09-03T02:17:34Z,,tlongwell-block,User,COLLABORATOR,human_account,,no,,0,,3816,50,0.01310273,76.32,532,4462,262925,annual_github_search_fallback_sample,2026-09-02T07:55:27.125570+00:00
96,aaif-goose/goose,llm_native,agent_application,direct_agent_experience,pull_request,4456,PR_kwDOMneZ986mIS8j,https://github.com/aaif-goose/goose/pull/4456,merged,merged,2025-08-31T00:07:27Z,2025-09-29T20:05:17Z,2025-09-29T20:05:17Z,2025-09-29T20:05:17Z,Evanfeenstra,User,CONTRIBUTOR,human_account,,no,,0,,3816,50,0.01310273,76.32,532,4462,262925,annual_github_search_fallback_sample,2026-09-02T07:55:27.125570+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,8282,I_kwDOKdDCc86k6SK6,https://github.com/open-webui/open-webui/issues/8282,closed,closed,2025-01-02T22:45:48Z,2025-01-03T21:13:51Z,2025-01-02T22:59:24Z,,khalilxg,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,8292,I_kwDOKdDCc86k9Qto,https://github.com/open-webui/open-webui/issues/8292,closed,closed,2025-01-03T12:47:41Z,2025-01-05T09:38:44Z,2025-01-05T09:38:44Z,,deseven,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,8334,I_kwDOKdDCc86lD0iJ,https://github.com/open-webui/open-webui/issues/8334,closed,closed,2025-01-05T12:03:42Z,2025-01-05T12:06:11Z,2025-01-05T12:06:11Z,,csssun,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,8357,I_kwDOKdDCc86lGpFT,https://github.com/open-webui/open-webui/issues/8357,closed,closed,2025-01-06T07:01:48Z,2025-01-06T10:07:35Z,2025-01-06T10:07:35Z,,vishxrad,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,9227,I_kwDOKdDCc86oavdO,https://github.com/open-webui/open-webui/issues/9227,closed,closed,2025-02-02T03:38:02Z,2025-02-04T00:12:41Z,2025-02-04T00:12:41Z,,ckraushaar,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,9246,PR_kwDOKdDCc86Jw3VF,https://github.com/open-webui/open-webui/pull/9246,closed,closed_unmerged,2025-02-02T15:22:51Z,2025-02-02T15:24:24Z,2025-02-02T15:23:14Z,,Sharonk77,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,9255,I_kwDOKdDCc86ocm3D,https://github.com/open-webui/open-webui/issues/9255,closed,closed,2025-02-02T22:56:29Z,2025-02-02T23:06:38Z,2025-02-02T23:06:38Z,,ninicdennis,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,9317,I_kwDOKdDCc86ooP3T,https://github.com/open-webui/open-webui/issues/9317,closed,closed,2025-02-04T04:46:14Z,2025-02-04T04:54:12Z,2025-02-04T04:54:12Z,,mobilestack,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,9356,I_kwDOKdDCc86oywsX,https://github.com/open-webui/open-webui/issues/9356,closed,closed,2025-02-05T04:46:18Z,2025-02-05T04:50:26Z,2025-02-05T04:50:26Z,,geconf,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,9358,PR_kwDOKdDCc86KFaQB,https://github.com/open-webui/open-webui/pull/9358,merged,merged,2025-02-05T05:00:08Z,2025-02-05T08:13:32Z,2025-02-05T08:04:12Z,2025-02-05T08:04:12Z,karllee830,User,CONTRIBUTOR,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,12094,I_kwDOKdDCc86v06f8,https://github.com/open-webui/open-webui/issues/12094,closed,closed,2025-03-26T14:43:23Z,2025-03-27T03:31:28Z,2025-03-27T03:31:28Z,,chalitbkb,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,12121,I_kwDOKdDCc86v-Sbd,https://github.com/open-webui/open-webui/issues/12121,closed,closed,2025-03-27T10:06:14Z,2025-05-05T21:10:49Z,2025-05-05T21:10:49Z,,almajo,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,12125,I_kwDOKdDCc86wBG0T,https://github.com/open-webui/open-webui/issues/12125,closed,closed,2025-03-27T13:53:46Z,2025-03-29T22:17:43Z,2025-03-29T22:17:43Z,,SuperPat45,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,12158,I_kwDOKdDCc86wO1i5,https://github.com/open-webui/open-webui/issues/12158,closed,closed,2025-03-28T16:52:58Z,2025-03-31T07:39:44Z,2025-03-31T07:39:43Z,,MaxStroh,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,12177,PR_kwDOKdDCc86QprG6,https://github.com/open-webui/open-webui/pull/12177,closed,closed_unmerged,2025-03-29T10:34:17Z,2025-03-30T17:05:03Z,2025-03-29T22:19:00Z,,JunaidPinjari,User,CONTRIBUTOR,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,12189,I_kwDOKdDCc86wWgEu,https://github.com/open-webui/open-webui/issues/12189,closed,closed,2025-03-30T06:11:20Z,2025-03-30T06:17:32Z,2025-03-30T06:17:32Z,,leioukupo,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,12231,I_kwDOKdDCc86wcYx-,https://github.com/open-webui/open-webui/issues/12231,closed,closed,2025-03-31T11:28:11Z,2025-03-31T20:56:57Z,2025-03-31T20:56:57Z,,almajo,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,12237,I_kwDOKdDCc86wdmEa,https://github.com/open-webui/open-webui/issues/12237,closed,closed,2025-03-31T13:42:48Z,2025-03-31T20:56:18Z,2025-03-31T20:56:18Z,,SuperPat45,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,13219,I_kwDOKdDCc86z-Nsv,https://github.com/open-webui/open-webui/issues/13219,closed,closed,2025-04-25T08:57:22Z,2025-04-25T10:45:08Z,2025-04-25T10:45:08Z,,davaded,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,13282,PR_kwDOKdDCc86UI4HD,https://github.com/open-webui/open-webui/pull/13282,closed,closed_unmerged,2025-04-28T09:58:13Z,2025-04-28T14:00:16Z,2025-04-28T12:48:37Z,,inakiAramburu,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,13315,PR_kwDOKdDCc86UR_lE,https://github.com/open-webui/open-webui/pull/13315,merged,merged,2025-04-29T05:05:56Z,2025-04-29T15:35:28Z,2025-04-29T15:35:28Z,2025-04-29T15:35:28Z,aleixdorca,User,CONTRIBUTOR,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,14446,I_kwDOKdDCc864ngY9,https://github.com/open-webui/open-webui/issues/14446,closed,closed,2025-05-28T13:18:06Z,2025-09-27T04:01:39Z,2025-09-27T04:01:39Z,,Lutherwaves,User,CONTRIBUTOR,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,14463,I_kwDOKdDCc864tLbs,https://github.com/open-webui/open-webui/issues/14463,closed,closed,2025-05-29T00:34:38Z,2025-05-29T08:42:58Z,2025-05-29T08:42:57Z,,bb-chris,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,14485,PR_kwDOKdDCc86YFlZu,https://github.com/open-webui/open-webui/pull/14485,merged,merged,2025-05-29T09:03:43Z,2025-05-29T09:16:01Z,2025-05-29T09:16:01Z,2025-05-29T09:16:00Z,jackthgu,User,CONTRIBUTOR,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,14493,I_kwDOKdDCc864ynHq,https://github.com/open-webui/open-webui/issues/14493,closed,closed,2025-05-29T13:01:00Z,2025-05-29T19:16:57Z,2025-05-29T19:16:57Z,,MelleKoning,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,14526,I_kwDOKdDCc8649GlF,https://github.com/open-webui/open-webui/issues/14526,closed,closed,2025-05-30T11:59:37Z,2025-05-31T10:35:21Z,2025-05-31T10:35:21Z,,erickeller,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,14565,PR_kwDOKdDCc86YcIVy,https://github.com/open-webui/open-webui/pull/14565,merged,merged,2025-06-01T02:28:35Z,2025-06-02T17:37:52Z,2025-06-02T17:37:45Z,2025-06-02T17:37:45Z,dependabot,Bot,CONTRIBUTOR,automation_bot,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,14582,I_kwDOKdDCc865OVMd,https://github.com/open-webui/open-webui/issues/14582,closed,closed,2025-06-01T17:01:25Z,2025-06-03T05:37:50Z,2025-06-03T05:37:50Z,,CookSleep,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,14650,I_kwDOKdDCc865yiQI,https://github.com/open-webui/open-webui/issues/14650,closed,closed,2025-06-04T08:51:38Z,2025-06-04T09:02:29Z,2025-06-04T09:02:29Z,,lilosti,User,CONTRIBUTOR,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,14698,I_kwDOKdDCc866DVIY,https://github.com/open-webui/open-webui/issues/14698,closed,closed,2025-06-05T14:15:29Z,2025-06-05T16:50:08Z,2025-06-05T16:50:08Z,,mikedidomizio,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,15424,I_kwDOKdDCc86-L3Dd,https://github.com/open-webui/open-webui/issues/15424,closed,closed,2025-07-01T05:36:46Z,2025-07-01T06:52:43Z,2025-07-01T06:52:42Z,,aaggarwal2-godaddy,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,15438,PR_kwDOKdDCc86c1EGv,https://github.com/open-webui/open-webui/pull/15438,merged,merged,2025-07-01T06:59:57Z,2025-07-01T08:45:06Z,2025-07-01T08:44:58Z,2025-07-01T08:44:58Z,dependabot,Bot,CONTRIBUTOR,automation_bot,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,15460,I_kwDOKdDCc86-ZOI_,https://github.com/open-webui/open-webui/issues/15460,closed,closed,2025-07-02T02:10:05Z,2025-07-02T07:25:32Z,2025-07-02T07:25:32Z,,0721-Day,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,15462,I_kwDOKdDCc86-a8X0,https://github.com/open-webui/open-webui/issues/15462,closed,closed,2025-07-02T06:24:10Z,2025-07-02T07:15:32Z,2025-07-02T07:15:32Z,,lvjunsetup,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,15465,I_kwDOKdDCc86-bKQD,https://github.com/open-webui/open-webui/issues/15465,closed,closed,2025-07-02T06:49:12Z,2025-07-02T07:15:11Z,2025-07-02T07:15:11Z,,smrutikant,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,15483,PR_kwDOKdDCc86dFWmj,https://github.com/open-webui/open-webui/pull/15483,merged,merged,2025-07-02T13:13:09Z,2025-07-06T07:21:38Z,2025-07-03T13:22:23Z,2025-07-03T13:22:23Z,guenhter,User,CONTRIBUTOR,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,15513,I_kwDOKdDCc86-0z4U,https://github.com/open-webui/open-webui/issues/15513,closed,closed,2025-07-04T06:29:01Z,2025-07-04T08:54:46Z,2025-07-04T08:54:46Z,,204848,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,15544,I_kwDOKdDCc86_HIYh,https://github.com/open-webui/open-webui/issues/15544,closed,closed,2025-07-06T09:01:36Z,2025-07-07T08:32:07Z,2025-07-07T08:32:07Z,,nguyendev,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,15554,I_kwDOKdDCc86_MFmS,https://github.com/open-webui/open-webui/issues/15554,closed,closed,2025-07-07T05:40:04Z,2025-07-07T07:12:57Z,2025-07-07T07:12:57Z,,yaronbaroz,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,16198,PR_kwDOKdDCc86hofed,https://github.com/open-webui/open-webui/pull/16198,merged,merged,2025-08-01T02:25:34Z,2025-08-02T10:01:12Z,2025-08-02T10:01:04Z,2025-08-02T10:01:04Z,dependabot,Bot,CONTRIBUTOR,automation_bot,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,16199,PR_kwDOKdDCc86hofuw,https://github.com/open-webui/open-webui/pull/16199,merged,merged,2025-08-01T02:26:25Z,2025-08-02T10:01:07Z,2025-08-02T10:00:59Z,2025-08-02T10:00:59Z,dependabot,Bot,CONTRIBUTOR,automation_bot,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,16206,PR_kwDOKdDCc86hokGc,https://github.com/open-webui/open-webui/pull/16206,closed,closed_unmerged,2025-08-01T02:37:07Z,2025-08-02T10:00:38Z,2025-08-02T10:00:30Z,,dependabot,Bot,CONTRIBUTOR,automation_bot,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,16208,PR_kwDOKdDCc86hovTc,https://github.com/open-webui/open-webui/pull/16208,closed,closed_unmerged,2025-08-01T02:57:33Z,2025-08-02T10:01:28Z,2025-08-02T10:01:21Z,,dependabot,Bot,CONTRIBUTOR,automation_bot,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,16229,I_kwDOKdDCc87D2zKk,https://github.com/open-webui/open-webui/issues/16229,closed,closed,2025-08-02T13:13:07Z,2025-09-08T19:23:46Z,2025-08-04T08:54:01Z,,Nehc,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,16232,I_kwDOKdDCc87D29cC,https://github.com/open-webui/open-webui/issues/16232,closed,closed,2025-08-02T14:12:30Z,2025-08-04T11:55:49Z,2025-08-04T11:55:49Z,,tan-yong-sheng,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,issue,16290,I_kwDOKdDCc87EMpTU,https://github.com/open-webui/open-webui/issues/16290,closed,closed,2025-08-05T05:43:34Z,2025-08-11T13:25:52Z,2025-08-11T13:25:52Z,,parsue,User,NONE,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,16331,PR_kwDOKdDCc86iZDMf,https://github.com/open-webui/open-webui/pull/16331,closed,closed_unmerged,2025-08-06T13:47:41Z,2025-08-07T08:26:54Z,2025-08-07T08:26:46Z,,sinejespersen,User,CONTRIBUTOR,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,16336,PR_kwDOKdDCc86idVif,https://github.com/open-webui/open-webui/pull/16336,closed,closed_unmerged,2025-08-06T20:53:07Z,2025-08-08T11:36:28Z,2025-08-08T11:36:27Z,,EntropyYue,User,CONTRIBUTOR,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,16340,PR_kwDOKdDCc86igZJ5,https://github.com/open-webui/open-webui/pull/16340,closed,closed_unmerged,2025-08-07T04:47:13Z,2025-08-07T04:53:47Z,2025-08-07T04:53:47Z,,Rain6435,User,CONTRIBUTOR,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
97,open-webui/open-webui,llm_native,agent_application,direct_agent_experience,pull_request,16341,PR_kwDOKdDCc86igdjl,https://github.com/open-webui/open-webui/pull/16341,closed,closed_unmerged,2025-08-07T04:53:25Z,2025-08-08T08:08:58Z,2025-08-08T08:08:57Z,,Rain6435,User,CONTRIBUTOR,human_account,,no,,0,,5230,50,0.00956023,104.6,8241,17085,262925,annual_github_search_fallback_sample,2026-09-02T07:55:33.248773+00:00
98,livekit/agents,llm_native,agent_framework,agent_building,pull_request,1355,PR_kwDOKiqzd86HRq6S,https://github.com/livekit/agents/pull/1355,merged,merged,2025-01-10T02:11:29Z,2025-01-12T09:59:53Z,2025-01-12T09:59:52Z,2025-01-12T09:59:52Z,longcw,User,CONTRIBUTOR,human_account,,no,,0,,1980,50,0.02525253,39.6,1323,3304,262925,annual_github_search_fallback_sample,2026-09-02T07:55:40.623126+00:00
98,livekit/agents,llm_native,agent_framework,agent_building,pull_request,1377,PR_kwDOKiqzd86H48AV,https://github.com/livekit/agents/pull/1377,merged,merged,2025-01-15T18:34:35Z,2025-01-16T17:53:03Z,2025-01-16T09:18:36Z,2025-01-16T09:18:36Z,jayeshp19,User,CONTRIBUTOR,human_account,,no,,0,,1980,50,0.02525253,39.6,1323,3304,262925,annual_github_search_fallback_sample,2026-09-02T07:55:40.623126+00:00
98,livekit/agents,llm_native,agent_framework,agent_building,pull_request,1379,PR_kwDOKiqzd86H7kAa,https://github.com/livekit/agents/pull/1379,merged,merged,2025-01-16T00:15:52Z,2025-06-14T09:13:15Z,2025-01-20T08:17:26Z,2025-01-20T08:17:26Z,jmugicagonz,User,CONTRIBUTOR,human_account,,no,,0,,1980,50,0.02525253,39.6,1323,3304,262925,annual_github_search_fallback_sample,2026-09-02T07:55:40.623126+00:00
98,livekit/agents,llm_native,agent_framework,agent_building,pull_request,1384,PR_kwDOKiqzd86IEiQC,https://github.com/livekit/agents/pull/1384,closed,closed_unmerged,2025-01-16T22:24:26Z,2025-01-17T06:58:25Z,2025-01-17T06:58:25Z,,bryananderson,User,CONTRIBUTOR,human_account,,no,,0,,1980,50,0.02525253,39.6,1323,3304,262925,annual_github_search_fallback_sample,2026-09-02T07:55:40.623126+00:00
98,livekit/agents,llm_native,agent_framework,agent_building,pull_request,1490,PR_kwDOKiqzd86LJxi8,https://github.com/livekit/agents/pull/1490,merged,merged,2025-02-13T19:38:19Z,2025-02-14T02:37:54Z,2025-02-14T02:37:53Z,2025-02-14T02:37:53Z,jayeshp19,User,CONTRIBUTOR,human_account,,no,,0,,1980,50,0.02525253,39.6,1323,3304,262925,annual_github_search_fallback_sample,2026-09-02T07:55:40.623126+00:00
98,livekit/agents,llm_native,agent_framework,agent_building,pull_request,1493,PR_kwDOKiqzd86LNXmK,https://github.com/livekit/agents/pull/1493,merged,merged,2025-02-14T08:40:32Z,2025-02-14T10:47:38Z,2025-02-14T10:47:35Z,2025-02-14T10:47:35Z,longcw,User,CONTRIBUTOR,human_account,,no,,0,,1980,50,0.02525253,39.6,1323,3304,262925,annual_github_search_fallback_sample,2026-09-02T07:55:40.623126+00:00
98,livekit/agents,llm_native,agent_framework,agent_building,pull_request,1526,PR_kwDOKiqzd86L1NZZ,https://github.com/livekit/agents/pull/1526,closed,closed_unmerged,2025-02-20T02:16:32Z,2026-08-30T23:00:38Z,2025-02-23T14:47:39Z,,yepher,User,CONTRIBUTOR,human_account,,no,,0,,1980,50,0.02525253,39.6,1323,3304,262925,annual_github_search_fallback_sample,2026-09-02T07:55:40.623126+00:00
98,livekit/agents,llm_native,agent_framework,agent_building,pull_request,1579,PR_kwDOKiqzd86NBpBg,https://github.com/livekit/agents/pull/1579,merged,merged,2025-03-01T09:32:31Z,2025-03-02T09:16:30Z,2025-03-01T18:44:51Z,2025-03-01T18:44:51Z,shwetd19,User,CONTRIBUTOR,human_account,,no,,0,,1980,50,0.02525253,39.6,1323,3304,262925,annual_github_search_fallback_sample,2026-09-02T07:55:40.623126+00:00
