study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,html_url,outcome,created_at,closed_at,merged_at,author_login,author_association,opener_class,explicit_ai_assistance_disclosure,known_automation_bot_present,agent_participation_present,coding_agent_present,review_agent_present,support_or_security_agent_present,conventional_automation_present,agent_participation_opened_thread,agent_participation_response_present,agent_review_event_present,human_account_review_event_present,maintainer_account_review_event_present,agent_change_request_present,human_account_change_request_present,agent_gate_event_present,agent_visible_events,identity_candidate_present,human_account_present_any,human_account_present_in_conversation,maintainer_account_present,automation_only_visible_thread,response_only_automation,no_human_account_response,no_maintainer_account_response,visible_response_events,comments,reviews,changes_requested_reviews,review_observed,first_review_actor_group,post_review_commit_observed,change_request_observed,change_request_followed_by_commit,conversation_actor_count,conversation_class_switches,first_visible_response_hours,first_human_account_response_hours,first_maintainer_account_response_hours,commits,commits_after_first_review,gate_actor_login,gate_actor_class,gate_actor_role,gate_actor_association,human_account_gate,maintainer_account_gate,agent_gate,external_author,fixed_maturity_eligible,resolution_days,sampling_weight
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,532,https://github.com/coze-dev/coze-loop/pull/532,merged,2026-05-25T11:59:19Z,2026-05-25T12:48:58Z,2026-05-25T12:48:58Z,caijialin0626,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,3,3,0,yes,github_user,no,no,no,4,2,0.477,0.637,0.637,10,0,caijialin0626,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.034,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,437,https://github.com/coze-dev/coze-loop/pull/437,merged,2026-02-27T09:04:14Z,2026-02-27T10:54:06Z,2026-02-27T10:54:06Z,lsy357,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,1,3,0,yes,github_user,yes,no,no,4,2,0.023,0.023,0.023,2,1,lsy357,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.076,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,452,https://github.com/coze-dev/coze-loop/pull/452,merged,2026-03-10T12:23:10Z,2026-03-11T11:45:01Z,2026-03-11T11:45:01Z,kidkidkid,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,1,2,0,yes,github_user,no,no,no,4,2,1.291,23.215,23.215,4,0,kidkidkid,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.974,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,488,https://github.com/coze-dev/coze-loop/pull/488,merged,2026-04-09T14:33:30Z,2026-04-10T03:26:29Z,2026-04-10T03:26:29Z,HearyShen,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,1,2,0,yes,github_user,no,no,no,4,2,0.444,12.578,12.578,2,0,HearyShen,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.537,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,574,https://github.com/coze-dev/coze-loop/pull/574,merged,2026-07-07T06:38:18Z,2026-07-07T11:07:39Z,2026-07-07T11:07:39Z,Tiny1028,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,1,4,0,yes,github_user,yes,no,no,4,2,1.107,3.012,3.012,6,1,Tiny1028,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,0.187,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,513,https://github.com/coze-dev/coze-loop/pull/513,merged,2026-05-07T03:31:03Z,2026-05-07T07:52:33Z,2026-05-07T07:52:33Z,tpfz,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,yes,no,0,no,yes,yes,yes,no,no,no,no,6,3,3,1,yes,github_user,no,yes,no,5,2,0.778,4.211,4.211,6,0,tpfz,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.182,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,382,https://github.com/coze-dev/coze-loop/pull/382,closed,2026-01-07T07:50:45Z,2026-01-07T07:55:24Z,,ZiQiangWang,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,0,1,0,yes,github_user,no,no,no,2,0,0.014,0.014,0.014,1,0,ZiQiangWang,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.003,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,429,https://github.com/coze-dev/coze-loop/pull/429,open,2026-02-09T06:23:06Z,,,userwanyong,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,,no,no,no,2,0,0.002,0.002,,1,0,,,,,no,no,no,yes,yes,,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,619,https://github.com/coze-dev/coze-loop/pull/619,open,2026-08-14T08:57:06Z,,,mocayo,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,2,0,,,,,no,no,no,no,no,,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,605,https://github.com/coze-dev/coze-loop/pull/605,merged,2026-08-04T11:48:40Z,2026-08-05T03:30:30Z,2026-08-05T03:30:30Z,tpfz,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,1,2,0,yes,github_user,no,no,no,4,2,0.982,14.513,14.513,4,0,tpfz,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,0.654,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,535,https://github.com/coze-dev/coze-loop/pull/535,merged,2026-05-28T03:06:38Z,2026-05-28T06:19:17Z,2026-05-28T06:19:16Z,tpfz,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,1,2,0,yes,github_user,no,no,no,4,2,0.478,3.021,3.021,4,0,tpfz,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.134,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,558,https://github.com/coze-dev/coze-loop/pull/558,merged,2026-06-24T07:53:55Z,2026-06-24T09:40:22Z,2026-06-24T09:40:22Z,lsy357,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,1,2,0,yes,github_user,no,no,no,4,2,0.494,1.093,1.093,6,0,lsy357,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,0.074,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,409,https://github.com/coze-dev/coze-loop/pull/409,closed,2026-01-27T06:55:15Z,2026-01-29T01:55:32Z,,night-ci,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,2,0,0,no,,no,no,no,2,0,0.002,0.002,,1,0,night-ci,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,1.792,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,602,https://github.com/coze-dev/coze-loop/pull/602,merged,2026-08-03T10:31:30Z,2026-08-03T11:41:28Z,2026-08-03T11:41:28Z,tpfz,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,1,2,0,yes,github_user,no,no,no,4,2,0.721,1.026,1.026,7,0,tpfz,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,0.049,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,565,https://github.com/coze-dev/coze-loop/pull/565,merged,2026-06-26T06:29:38Z,2026-06-26T06:50:21Z,2026-06-26T06:50:21Z,lizwang11,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,yes,1,1,0,0,no,,no,no,no,2,0,0.003,0.003,,15,0,lizwang11,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,0.014,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,456,https://github.com/coze-dev/coze-loop/pull/456,merged,2026-03-12T14:11:20Z,2026-03-25T02:57:08Z,2026-03-25T02:57:08Z,lizwang11,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,1,2,0,yes,github_user,no,no,no,4,2,140.293,300.754,300.754,65,0,lizwang11,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,12.532,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,618,https://github.com/coze-dev/coze-loop/pull/618,merged,2026-08-14T03:14:40Z,2026-08-14T05:42:21Z,2026-08-14T05:42:21Z,tpfz,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,1,2,0,yes,github_user,no,no,no,4,2,1.006,2.118,2.118,3,0,tpfz,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,0.103,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,504,https://github.com/coze-dev/coze-loop/pull/504,merged,2026-04-22T03:20:53Z,2026-04-22T06:14:39Z,2026-04-22T06:14:38Z,mocayo,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,0,2,0,yes,github_user,no,no,no,3,0,1.523,1.523,1.523,2,0,mocayo,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.121,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,487,https://github.com/coze-dev/coze-loop/pull/487,merged,2026-04-09T12:08:59Z,2026-04-15T09:05:21Z,2026-04-15T09:05:21Z,dsf86,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,1,2,0,yes,github_user,no,no,no,4,2,15.406,140.926,140.926,66,0,dsf86,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,5.872,1
,,,69,coze-dev/coze-loop,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,548,https://github.com/coze-dev/coze-loop/pull/548,merged,2026-06-16T11:30:24Z,2026-06-16T13:14:04Z,2026-06-16T13:14:04Z,SharkeyChen,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,1,2,0,yes,github_user,no,no,no,4,2,0.479,1.647,1.647,4,0,SharkeyChen,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,0.072,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,5963,https://github.com/IBM/mcp-context-forge/issues/5963,closed,2026-07-28T15:33:16Z,2026-08-04T09:04:25Z,,Yosiefeyob,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,Yosiefeyob,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,6.73,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,6388,https://github.com/IBM/mcp-context-forge/pull/6388,merged,2026-08-24T12:41:10Z,2026-08-24T13:37:36Z,2026-08-24T13:37:36Z,Lang-Akshay,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,0,2,0,yes,github_user,no,no,no,3,0,0.201,0.201,0.201,2,0,msureshkumar88,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,0.039,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,4641,https://github.com/IBM/mcp-context-forge/pull/4641,merged,2026-05-07T10:16:05Z,2026-05-07T10:24:19Z,2026-05-07T10:24:18Z,jonpspri,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,1,0,jonpspri,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.006,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,4982,https://github.com/IBM/mcp-context-forge/issues/4982,closed,2026-05-29T14:02:56Z,2026-06-08T09:53:09Z,,cafalchio,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,ja8zyjits,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,9.827,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,1869,https://github.com/IBM/mcp-context-forge/pull/1869,merged,2026-01-02T21:12:31Z,2026-01-02T21:12:38Z,2026-01-02T21:12:38Z,crivetimihai,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,1,0,crivetimihai,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.0,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,6170,https://github.com/IBM/mcp-context-forge/issues/6170,closed,2026-08-10T13:35:35Z,2026-08-19T12:38:46Z,,prakhar-singh1928,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,prakhar-singh1928,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,8.961,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,5213,https://github.com/IBM/mcp-context-forge/issues/5213,closed,2026-06-12T15:56:41Z,2026-08-20T16:45:44Z,,marekdano,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,,no,no,no,2,0,1656.817,1656.817,1656.817,0,0,jonpspri,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,69.034,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,5372,https://github.com/IBM/mcp-context-forge/pull/5372,merged,2026-06-24T16:39:24Z,2026-06-26T10:39:09Z,2026-06-26T10:39:09Z,marekdano,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,1,2,0,yes,github_user,yes,no,no,2,0,16.075,16.075,16.075,3,2,marekdano,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,1.75,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,5660,https://github.com/IBM/mcp-context-forge/issues/5660,closed,2026-07-16T14:14:27Z,2026-07-28T15:27:13Z,,gcgoncalves,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,gcgoncalves,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,12.051,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,6180,https://github.com/IBM/mcp-context-forge/pull/6180,open,2026-08-11T02:13:27Z,,,a-effort,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,1,0,,,,,no,no,no,no,no,,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,2771,https://github.com/IBM/mcp-context-forge/pull/2771,closed,2026-02-08T19:42:22Z,2026-02-08T20:11:25Z,,hughhennelly,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,,no,no,no,1,0,,,,75,0,hughhennelly,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.02,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,2911,https://github.com/IBM/mcp-context-forge/pull/2911,merged,2026-02-13T10:18:28Z,2026-02-13T11:13:13Z,2026-02-13T11:13:13Z,crivetimihai,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,1,0,crivetimihai,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.038,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,2407,https://github.com/IBM/mcp-context-forge/issues/2407,closed,2026-01-25T13:10:38Z,2026-03-12T10:59:56Z,,crivetimihai,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,,no,no,no,2,0,723.61,723.61,723.61,0,0,marekdano,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,45.909,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,3962,https://github.com/IBM/mcp-context-forge/issues/3962,closed,2026-04-01T03:10:08Z,2026-07-01T21:43:54Z,,digitamaz,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,,no,no,no,2,0,2202.562,2202.562,2202.562,0,0,jonpspri,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,91.773,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,4001,https://github.com/IBM/mcp-context-forge/pull/4001,merged,2026-04-02T12:00:45Z,2026-04-02T12:32:31Z,2026-04-02T12:32:31Z,jonpspri,COLLABORATOR,human_account,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,3,no,yes,yes,yes,no,no,no,no,4,2,2,0,yes,agent,yes,no,no,3,2,0.06,0.291,0.291,3,3,jonpspri,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.022,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,3526,https://github.com/IBM/mcp-context-forge/issues/3526,open,2026-03-07T00:06:19Z,,,crivetimihai,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,,,,,no,no,no,no,yes,,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,4153,https://github.com/IBM/mcp-context-forge/issues/4153,closed,2026-04-13T15:47:01Z,2026-08-19T17:25:25Z,,ecthelion77,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,,no,no,no,2,0,3073.64,3073.64,3073.64,0,0,jonpspri,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,128.068,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,5890,https://github.com/IBM/mcp-context-forge/issues/5890,open,2026-07-25T15:41:00Z,,,jonpspri,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,,,,,no,no,no,no,no,,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,3211,https://github.com/IBM/mcp-context-forge/pull/3211,closed,2026-02-24T10:14:36Z,2026-06-16T09:51:50Z,,crivetimihai,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,3,1,0,yes,github_user,no,no,no,3,0,9.843,9.843,9.843,19,0,jonpspri,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,111.984,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,5133,https://github.com/IBM/mcp-context-forge/issues/5133,closed,2026-06-09T07:16:16Z,2026-06-11T05:16:07Z,,rakdutta,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,2,0,0,no,,no,no,no,2,0,29.2,29.2,29.2,0,0,rakdutta,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,1.917,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,4000,https://github.com/IBM/mcp-context-forge/pull/4000,closed,2026-04-02T10:51:47Z,2026-04-27T08:55:21Z,,ecthelion77,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,2,1,0,yes,github_user,yes,no,no,2,0,266.262,266.262,266.262,1,1,ecthelion77,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,24.919,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,4693,https://github.com/IBM/mcp-context-forge/issues/4693,closed,2026-05-10T23:01:38Z,2026-08-07T09:16:40Z,,kimsehwan96,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,,no,no,no,2,0,2122.251,2122.251,2122.251,0,0,jonpspri,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,88.427,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,4983,https://github.com/IBM/mcp-context-forge/pull/4983,merged,2026-05-29T14:22:31Z,2026-06-08T09:53:07Z,2026-06-08T09:53:07Z,cafalchio,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,0,4,0,yes,github_user,yes,no,no,4,0,167.002,167.002,167.002,2,1,ja8zyjits,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,9.813,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,2652,https://github.com/IBM/mcp-context-forge/issues/2652,closed,2026-02-02T13:32:43Z,2026-08-25T10:39:43Z,,crivetimihai,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,jonpspri,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,203.88,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,4917,https://github.com/IBM/mcp-context-forge/pull/4917,merged,2026-05-27T14:11:49Z,2026-05-28T11:58:31Z,2026-05-28T11:58:31Z,gcgoncalves,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,0,no,yes,yes,yes,no,no,no,no,2,0,2,1,yes,github_user,yes,yes,yes,2,0,3.741,3.741,3.741,3,1,gcgoncalves,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.907,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,3783,https://github.com/IBM/mcp-context-forge/pull/3783,closed,2026-03-21T21:17:27Z,2026-03-27T11:16:41Z,,gandhipratik203,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,5,1,0,yes,github_user,no,no,no,2,0,67.003,67.003,67.003,3,0,gandhipratik203,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,5.583,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,3708,https://github.com/IBM/mcp-context-forge/pull/3708,merged,2026-03-17T17:38:41Z,2026-03-22T12:06:09Z,2026-03-22T12:06:09Z,omorros,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,1,1,0,yes,github_user,no,no,no,2,0,64.813,64.813,64.813,1,0,crivetimihai,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,4.769,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,4571,https://github.com/IBM/mcp-context-forge/pull/4571,closed,2026-05-01T17:41:48Z,2026-08-28T11:07:15Z,,Genmin,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,,no,no,no,2,0,2849.424,2849.424,2849.424,1,0,jonpspri,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,118.726,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,issue,2424,https://github.com/IBM/mcp-context-forge/issues/2424,closed,2026-01-25T13:46:35Z,2026-06-26T09:42:40Z,,crivetimihai,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,jonpspri,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,151.831,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,4329,https://github.com/IBM/mcp-context-forge/pull/4329,merged,2026-04-20T09:34:09Z,2026-05-09T20:41:13Z,2026-05-09T20:41:13Z,MohanLaksh,COLLABORATOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,3,0,0,no,,no,no,no,2,0,364.957,364.957,364.957,5,0,jonpspri,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,19.463,1
,,,70,IBM/mcp-context-forge,llm_native,agent_runtime_infra,supporting_infrastructure,pull_request,4679,https://github.com/IBM/mcp-context-forge/pull/4679,closed,2026-05-08T16:25:13Z,2026-08-31T15:46:14Z,,igor-raits,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,,no,no,no,2,0,2683.008,2683.008,2683.008,1,0,jonpspri,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,114.973,1
